Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.413
Comp. Cola Columna,Untitled 000,0.258
Barren,Untitled 000,0.263
Cabeza puntual retorno,Untitled 000,0.416
Celda # 11-A,Untitled 000,0.334
Celda # 11-B,Untitled 000,0.117
Celda # 11-C,Untitled 000,0.097
Celda # 6-F2,Untitled 000,0.108
Celda #5-9,Untitled 000,0.792
Celda #(F1+F2),Untitled 000,0.352
NE Tubo 1,Untitled 000,0.015
NE Tubo 2,Untitled 000,0.139
NE Tubo 4,Untitled 000,0.093
NE Tubo 5,Untitled 000,0.015
NE Tubo 6,Untitled 000,0.011
NE Tubo 7,Untitled 000,0.266
Puntual Noroeste,Untitled 000,0.342
Barren Patios,Untitled 000,0.217
Tubo 3,Untitled 000,1.022
Especial 1,Untitled 000,0.121
Especial 2,Untitled 000,0.402
Especial 3,Untitled 000,0.39
Especial 4,Untitled 000,0.042
Especial 5,Untitled 000,0.258
Especial 5,Untitled 000,0.012
