Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.131
Cabeza puntual retorno,Au 242.80,0.132
Celda #(F1+F2),Au 242.80,0.137
Puntual Noroeste,Au 242.80,0.167
Tubo 3,Au 242.80,0.183
NE Tubo 2,Au 242.80,0.045
NE Tubo 4,Au 242.80,0.09
Especial 1,Au 242.80,0.061
Especial 2,Au 242.80,0.042
Especial 3,Au 242.80,0.016
Especial 4,Au 242.80,0.022
Especial 5,Au 242.80,0.037
Columna #1,Au 242.80,0.077
Columna #2,Au 242.80,0.044
Columna #3,Au 242.80,0.034
Columna #4,Au 242.80,0.015
Columna #5,Au 242.80,0.011
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.009
Barren Patios,Au 242.80,0.01
NE Tubo 1,Au 242.80,0.084
NE Tubo 5,Au 242.80,0.014
NE Tubo 6,Au 242.80,0.04
NE Tubo 7,Au 242.80,0.448
Celda # 11-A,Au 242.80,0.011
Celda # 11-B,Au 242.80,0.036
Celda # 11-C,Au 242.80,0.002
Celda #5-9,Au 242.80,0.034
