"Analista",""
"Fecha de inicio","25/01/2026 05:33 p. m.  GMT: 26/01/2026 12:33 a. m."
"Hoja de trabajo","LC006229_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"25/01/2026","05:43:24 p. m.","PATRON",0.8984,"","mg/L",0.6
"25/01/2026","05:43:36 p. m.","BLANCO",0.4745,"","mg/L",90.0
"25/01/2026","05:43:48 p. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"25/01/2026","05:44:02 p. m.","LC006229-001",0.2935,"","mg/L",0.9
"25/01/2026","05:44:12 p. m.","LC006229-002",0.0306,"","mg/L",5.2
"25/01/2026","05:44:22 p. m.","LC006229-003",0.0062,"","mg/L",10.4
"25/01/2026","05:44:34 p. m.","LC006229-004",0.1315,"","mg/L",1.0
"25/01/2026","05:44:44 p. m.","LC006229-005",0.1306,"","mg/L",0.7
"25/01/2026","05:44:56 p. m.","LC006229-006",0.3174,"","mg/L",1.1
"25/01/2026","05:45:06 p. m.","PATRON",0.8966,"","mg/L",0.6
"25/01/2026","05:45:18 p. m.","LC006229-007",0.1069,"","mg/L",3.4
"25/01/2026","05:45:28 p. m.","LC006229-008",0.0049,"","mg/L",43.1
"25/01/2026","05:45:38 p. m.","LC006229-009",0.0351,"","mg/L",4.5
"25/01/2026","05:45:48 p. m.","LC006229-010",0.2305,"","mg/L",0.5
"25/01/2026","05:45:58 p. m.","LC006229-011",0.0419,"","mg/L",1.9
"25/01/2026","05:46:08 p. m.","LC006229-012",0.1345,"","mg/L",0.6
"25/01/2026","05:46:18 p. m.","PATRON",0.9039,"","mg/L",0.4
"25/01/2026","05:46:30 p. m.","LC006229-013",0.1034,"","mg/L",1.1
"25/01/2026","05:46:40 p. m.","LC006229-014",0.6650,"","mg/L",0.4
"25/01/2026","05:46:50 p. m.","LC006229-015",0.2719,"","mg/L",1.2
"25/01/2026","05:47:00 p. m.","LC006229-016",0.7515,"","mg/L",0.2
"25/01/2026","05:47:12 p. m.","LC006229-017",1.0560,"","mg/L",0.2
"25/01/2026","05:47:12 p. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

