Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.501
Cabeza puntual retorno,Ag 328.07,0.512
Celda #(F1+F2),Ag 328.07,0.611
Puntual Noroeste,Ag 328.07,0.342
Tubo 3,Ag 328.07,0.237
Comp. Cola Columna,Ag 328.07,0.219
Barren,Ag 328.07,0.242
Celda # 11-A,Ag 328.07,0.045
Celda # 11-B,Ag 328.07,0.193
Celda # 11-C,Ag 328.07,0.047
Celda # 6-F2,Ag 328.07,1.043
Celda #5-9,Ag 328.07,0.095
NE Tubo 1,Ag 328.07,23.45
NE Tubo 2,Ag 328.07,0.472
NE Tubo 4,Ag 328.07,0.063
NE Tubo 5,Ag 328.07,0.094
NE Tubo 6,Ag 328.07,0.040
NE Tubo 7,Ag 328.07,0.164
Barren Patios,Ag 328.07,0.320
Especial 1,Ag 328.07,0.305
Especial 2,Ag 328.07,0.062
Especial 3,Ag 328.07,0.060
Especial 4,Ag 328.07,0.053
Especial 5,Ag 328.07,0.246
