Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.725
Comp. Cola Columna,Untitled 000,0.53
Barren,Untitled 000,0.544
Cabeza puntual retorno,Untitled 000,0.721
Celda # 11-A,Untitled 000,0.641
Celda # 11-B,Untitled 000,0.075
Celda # 11-C,Untitled 000,0.036
Celda # 6-F2,Untitled 000,0.861
Celda #5-9,Untitled 000,0.813
Celda #(F1+F2),Untitled 000,0.46
NE Tubo 1,Untitled 000,0.042
NE Tubo 2,Untitled 000,0.142
NE Tubo 4,Untitled 000,0.246
NE Tubo 5,Untitled 000,0.573
NE Tubo 6,Untitled 000,1.705
NE Tubo 7,Untitled 000,1.198
Puntual Noroeste,Untitled 000,0.443
Barren Patios,Untitled 000,0.546
Tubo 3,Untitled 000,0.53
Especial 1,Untitled 000,2.441
Especial 2,Untitled 000,0.318
Especial 3,Untitled 000,0.165
Especial 4,Untitled 000,0.466
Especial 5,Untitled 000,0.657
