Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.852
Comp. Cola Columna,Untitled 000,1.248
Barren,Untitled 000,1.452
Cabeza puntual retorno,Untitled 000,1.806
Celda # 11-A,Untitled 000,0.337
Celda # 11-B,Untitled 000,7.843
Celda # 11-C,Untitled 000,3.123
Celda #5-9,Untitled 000,0.032
Celda #(F1+F2),Untitled 000,1.489
NE Tubo 1,Untitled 000,3.275
NE Tubo 2,Untitled 000,0.64
NE Tubo 4,Untitled 000,2.403
NE Tubo 5,Untitled 000,1.218
NE Tubo 6,Untitled 000,0.29
NE Tubo 7,Untitled 000,1.574
Puntual Noroeste,Untitled 000,1.375
Barren Patios,Untitled 000,1.165
Tubo 3,Untitled 000,1.358
Especial 1,Untitled 000,0.057
Especial 2,Untitled 000,0.061
Especial 3,Untitled 000,0.088
Especial 4,Untitled 000,0.082
Especial 5,Untitled 000,0.05
