Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.359
Comp. Cola Columna,Untitled 000,1.034
Barren,Untitled 000,1.161
Cabeza puntual retorno,Untitled 000,1.33
Celda # 11-A,Untitled 000,0.058
Celda # 11-B,Untitled 000,0.053
Celda # 11-C,Untitled 000,0.213
Celda # 6-F2,Untitled 000,0.037
Celda #5-9,Untitled 000,0.126
Celda #(F1+F2),Untitled 000,1.407
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.242
NE Tubo 4,Untitled 000,2.814
NE Tubo 5,Untitled 000,1.556
NE Tubo 6,Untitled 000,0.226
NE Tubo 7,Untitled 000,1.481
Puntual Noroeste,Untitled 000,1.189
Barren Patios,Untitled 000,1.016
Especial 1,Untitled 000,0.042
Especial 2,Untitled 000,0.027
Especial 3,Untitled 000,0.061
Especial 4,Untitled 000,0.07
Especial 5,Untitled 000,0.039
Especial 6,Untitled 000,0.021
Pileta Patio,Untitled 000,2.633
