Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.303
Comp. Cola Columna,Untitled 000,0.229
Barren,Untitled 000,0.297
Cabeza puntual retorno,Untitled 000,0.3
Columna #1,Untitled 000,0.295
Columna #2,Untitled 000,0.278
Columna #3,Untitled 000,0.268
Columna #4,Untitled 000,0.24
Columna #5,Untitled 000,0.235
Celda # 11-A,Untitled 000,0.071
Celda # 11-B,Untitled 000,0.022
Celda # 11-C,Untitled 000,0.022
Celda #5-9,Untitled 000,0.14
Celda #(F1+F2),Untitled 000,0.334
NE Tubo 1,Untitled 000,0.021
NE Tubo 2,Untitled 000,0.074
NE Tubo 4,Untitled 000,0.717
NE Tubo 5,Untitled 000,0.085
NE Tubo 6,Untitled 000,0.034
NE Tubo 7,Untitled 000,0.346
Puntual Noroeste,Untitled 000,0.354
Barren Patios,Untitled 000,0.225
Tubo 3,Untitled 000,0.505
Especial 1,Untitled 000,0.019
Especial 2,Untitled 000,0.021
Especial 3,Untitled 000,0.655
Especial 4,Untitled 000,0.742
Especial 5,Untitled 000,0.021
