Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.687
Comp. Cola Columna,Untitled 000,0.91
Barren,Untitled 000,1.015
Cabeza puntual retorno,Untitled 000,1.69
Celda # 11-A,Untitled 000,0.107
Celda # 11-B,Untitled 000,0.048
Celda # 11-C,Untitled 000,0.014
Celda # 6-F2,Untitled 000,0.01
Celda #5-9,Untitled 000,0.55
Celda #(F1+F2),Untitled 000,2.017
NE Tubo 1,Untitled 000,0.016
NE Tubo 2,Untitled 000,1.675
NE Tubo 4,Untitled 000,1.193
NE Tubo 5,Untitled 000,0.51
NE Tubo 6,Untitled 000,3.416
NE Tubo 7,Untitled 000,0.248
Puntual Noroeste,Untitled 000,1.713
Barren Patios,Untitled 000,0.807
Tubo 3,Untitled 000,1.96
Especial 1,Untitled 000,0.11
Especial 2,Untitled 000,0.013
Especial 3,Untitled 000,0.065
Especial 4,Untitled 000,0.219
Especial 5,Untitled 000,0.028
Especial 6,Untitled 000,0.002
