"Analyst",""
"Date Started","10/20/2025 12:55 AM  GMT: 10/20/2025 7:55 AM"
"Worksheet","LC005600_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"10/20/2025","12:59:40 AM","PATRON",0.8848,"","mg/L",0.6
"10/20/2025","12:59:58 AM","BLANCO",0.0068,"","mg/L",46.3
"10/20/2025","1:00:08 AM","REAGENT BLANK",0.0000,"","mg/L",94.1
"10/20/2025","1:00:22 AM","LC005600-001",0.0276,"","mg/L",4.3
"10/20/2025","1:00:36 AM","LC005600-002",0.0030,"","mg/L",18.9
"10/20/2025","1:00:50 AM","LC005600-003",0.0761,"","mg/L",1.1
"10/20/2025","1:01:02 AM","LC005600-004",0.2058,"","mg/L",0.8
"10/20/2025","1:01:16 AM","LC005600-005",0.1660,"","mg/L",2.1
"10/20/2025","1:01:28 AM","LC005600-006",0.0286,"","mg/L",1.0
"10/20/2025","1:03:04 AM","PATRON",0.8726,"","mg/L",1.4
"10/20/2025","1:03:24 AM","LC005600-007",0.0142,"","mg/L",8.5
"10/20/2025","1:03:38 AM","LC005600-008",0.0654,"","mg/L",2.3
"10/20/2025","1:03:52 AM","LC005600-009",0.1786,"","mg/L",0.7
"10/20/2025","1:04:04 AM","LC005600-010",0.0016,"","mg/L",14.1
"10/20/2025","1:04:18 AM","LC005600-011",0.1153,"","mg/L",0.5
"10/20/2025","1:04:32 AM","LC005600-012",0.0055,"","mg/L",11.4
"10/20/2025","1:05:42 AM","PATRON",0.8779,"","mg/L",0.5
"10/20/2025","1:05:58 AM","LC005600-013",0.2154,"","mg/L",0.5
"10/20/2025","1:06:12 AM","LC005600-014",1.0894,"","mg/L",0.6
"10/20/2025","1:06:26 AM","LC005600-015",0.1002,"","mg/L",0.8
"10/20/2025","1:06:44 AM","LC005600-016",0.3864,"","mg/L",0.4
"10/20/2025","1:07:04 AM","LC005600-017",0.2031,"","mg/L",0.2
"10/20/2025","1:07:22 AM","LC005600-018",0.1598,"","mg/L",1.2
"10/20/2025","1:13:28 AM","PATRON",0.8753,"","mg/L",0.6
"10/20/2025","1:13:46 AM","LC005600-019",0.2351,"","mg/L",1.1
"10/20/2025","1:14:00 AM","LC005600-020",0.4501,"","mg/L",0.8
"10/20/2025","1:14:12 AM","LC005600-021","OVER","R","mg/L",0.0
"10/20/2025","1:14:26 AM","LC005600-022",0.5823,"","mg/L",1.0
"10/20/2025","1:14:42 AM","LC005600-023",0.6077,"","mg/L",1.0
"10/20/2025","1:14:58 AM","LC005600-024",0.3594,"","mg/L",0.6
"10/20/2025","1:15:24 AM","PATRON",0.8855,"","mg/L",0.6
"10/20/2025","1:15:40 AM","BLANCO",0.0064,"","mg/L",15.9
"10/20/2025","1:15:48 AM","REAGENT BLANK",0.0000,"","mg/L",15.7
"10/20/2025","1:16:00 AM","REAGENT BLANK",0.0000,"","mg/L",5.2
"10/20/2025","1:16:00 AM","Muestra 035","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"10/20/2025","1:19:14 AM","LC005600-021",1.8063,"","mg/L",0.4
"10/20/2025","1:19:14 AM","Muestra 035","","","mg/L",""
