Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.622
Cabeza puntual retorno,Untitled 000,0.614
Celda #(F1+F2),Untitled 000,0.545
Puntual Noroeste,Untitled 000,0.324
Tubo 3,Untitled 000,0.51
NE Tubo 2,Untitled 000,0.116
NE Tubo 4,Untitled 000,0.334
Especial 1,Untitled 000,0.03
Especial 2,Untitled 000,0.03
Especial 3,Untitled 000,0.171
Especial 4,Untitled 000,0.594
Especial 5,Untitled 000,0.026
Columna #1,Untitled 000,0.52
Columna #2,Untitled 000,0.531
Columna #3,Untitled 000,0.513
Columna #4,Untitled 000,0.514
Columna #5,Untitled 000,0.459
Comp. Cola Columna,Untitled 000,0.466
Barren,Untitled 000,0.448
Barren Patios,Untitled 000,0.461
NE Tubo 1,Untitled 000,0.022
NE Tubo 5,Untitled 000,0.099
NE Tubo 6,Untitled 000,0.109
NE Tubo 7,Untitled 000,0.333
Celda # 11-A,Untitled 000,0.206
Celda # 11-B,Untitled 000,0.269
Celda # 11-C,Untitled 000,0.025
Celda #5-9,Untitled 000,0.044
