"Analista",""
"Fecha de inicio","06/11/2025 01:14 p. m.  GMT: 06/11/2025 08:14 p. m."
"Hoja de trabajo","LC005726"
"Comentario",""
"Métodos","Au"

"Método: Au ACIDO (Llama)"

"06/11/2025","01:23:36 p. m.","PATRON",0.8919,"","mg/L",0.8
"06/11/2025","01:24:04 p. m.","REAGENT BLANK",0.0000,"","mg/L",27.7
"06/11/2025","01:24:54 p. m.","LC005726-001",0.0655,"","mg/L",1.5
"06/11/2025","01:25:10 p. m.","LC005726-002",0.0584,"","mg/L",3.2
"06/11/2025","01:25:22 p. m.","LC005726-003",0.0555,"","mg/L",5.0
"06/11/2025","01:25:36 p. m.","LC005726-004",0.2249,"","mg/L",2.2
"06/11/2025","01:25:50 p. m.","LC005726-005",0.0880,"","mg/L",1.3
"06/11/2025","01:26:04 p. m.","LC005726-006",0.1245,"","mg/L",0.9
"06/11/2025","01:26:22 p. m.","PATRON",0.8855,"","mg/L",1.5
"06/11/2025","01:26:38 p. m.","LC005726-007",0.0183,"","mg/L",12.7
"06/11/2025","01:28:16 p. m.","LC005726-008",0.1273,"","mg/L",3.9
"06/11/2025","01:28:28 p. m.","LC005726-009",0.2285,"","mg/L",0.7
"06/11/2025","01:28:50 p. m.","LC005726-010",0.4323,"","mg/L",0.2
"06/11/2025","01:29:14 p. m.","LC005726-011",0.2988,"","mg/L",0.4
"06/11/2025","01:29:34 p. m.","LC005726-012",0.3289,"","mg/L",0.6
"06/11/2025","01:29:54 p. m.","PATRON",0.8905,"","mg/L",0.3
"06/11/2025","01:30:18 p. m.","LC005726-013",0.2608,"","mg/L",0.9
"06/11/2025","01:30:34 p. m.","LC005726-014",0.1922,"","mg/L",0.1
"06/11/2025","01:30:52 p. m.","LC005726-015",0.2348,"","mg/L",0.6
"06/11/2025","01:31:28 p. m.","LC005726-016",0.3816,"","mg/L",0.4
"06/11/2025","01:32:02 p. m.","LC005726-018",0.3774,"","mg/L",0.7
"06/11/2025","01:32:26 p. m.","PATRON",0.8994,"","mg/L",0.2
"06/11/2025","01:32:42 p. m.","LC005726-019",0.5112,"","mg/L",1.1
"06/11/2025","01:33:06 p. m.","LC005726-020",0.0221,"","mg/L",7.4
"06/11/2025","01:33:40 p. m.","PATRON",0.8917,"","mg/L",1.0
"06/11/2025","01:35:02 p. m.","BLANCO",0.0042,"","mg/L",">100"
"06/11/2025","01:35:16 p. m.","LC005726-017",-0.0006,"","mg/L",">100"
"06/11/2025","01:35:26 p. m.","BLANCO",-0.0004,"","mg/L",">100"
"06/11/2025","01:35:38 p. m.","REAGENT BLANK",0.0000,"","mg/L",33.7
"06/11/2025","01:35:38 p. m.","PATRON","","","mg/L",""
