Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.067
Cabeza puntual retorno,Au 242.80,0.066
Puntual Noroeste,Au 242.80,0.051
Tubo 3,Au 242.80,0.069
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.012
Celda # 11-A,Au 242.80,0.083
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.016
Celda # 6-F2,Au 242.80,0.084
Celda #(F1+F2),Au 242.80,0.055
NE Tubo 1,Au 242.80,0.003
NE Tubo 2,Au 242.80,0.023
NE Tubo 4,Au 242.80,0.03
NE Tubo 5,Au 242.80,0.025
NE Tubo 6,Au 242.80,0.067
NE Tubo 7,Au 242.80,0.119
Barren Patios,Au 242.80,0.017
Especial 1,Au 242.80,0.165
Especial 2,Au 242.80,0.229
Especial 3,Au 242.80,0.022
Especial 4,Au 242.80,0.028
Especial 5,Au 242.80,0.157
Celda #5-9,Au 242.80,0.033
