Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.086
Cabeza puntual retorno,Au 242.80,0.083
Celda # 11-A,Au 242.80,0.012
Celda # 11-C,Au 242.80,0.042
Celda # 6-F2,Au 242.80,0.056
Celda #5-9,Au 242.80,0.026
Celda #(F1+F2),Au 242.80,0.111
NE Tubo 1,Au 242.80,0.005
NE Tubo 2,Au 242.80,0.102
NE Tubo 4,Au 242.80,0.033
NE Tubo 5,Au 242.80,0.034
NE Tubo 6,Au 242.80,0.274
NE Tubo 7,Au 242.80,0.071
Puntual Noroeste,Au 242.80,0.101
Tubo 3,Au 242.80,0.113
Especial 1,Au 242.80,0.053
Especial 2,Au 242.80,0.093
Especial 3,Au 242.80,0.039
Especial 4,Au 242.80,0.027
Especial 5,Au 242.80,0.106
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.004
Celda # 11-B,Au 242.80,0.002
Barren Patios,Au 242.80,0.007
