Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.091
Cabeza puntual retorno,Au 242.80,0.093
Celda #(F1+F2),Au 242.80,0.106
Puntual Noroeste,Au 242.80,0.112
Tubo 3,Au 242.80,0.177
Comp. Cola Columna,Au 242.80,0.015
Barren,Au 242.80,0.011
Celda # 11-A,Au 242.80,0.023
Celda # 11-B,Au 242.80,0.013
Celda # 11-C,Au 242.80,0.019
Celda #5-9,Au 242.80,0.026
NE Tubo 1,Au 242.80,0.024
NE Tubo 2,Au 242.80,0.040
NE Tubo 4,Au 242.80,0.101
NE Tubo 5,Au 242.80,0.080
NE Tubo 6,Au 242.80,0.045
NE Tubo 7,Au 242.80,0.089
Barren Patios,Au 242.80,0.015
Especial 1,Au 242.80,0.080
Especial 2,Au 242.80,0.049
Especial 3,Au 242.80,0.071
Especial 4,Au 242.80,0.079
Especial 5,Au 242.80,0.048
Columna #1,Au 242.80,0.072
Columna #2,Au 242.80,0.049
Columna #3,Au 242.80,0.045
Columna #4,Au 242.80,0.026
Columna #5,Au 242.80,0.018
