Analista,JGS,,,,,,,,,
Fecha de inicio,29/01/2023 03:42 p. m.  GMT: 29/01/2023 09:42 p. m.,,,,,,,,,
Hoja de trabajo,SA000180-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,CERO CAL,0,,mg/L,>100,-0.0004,0.0007,-0.0002,-0.0001,-0.001
,PATRÓN 1,0.5,,mg/L,2.4,0.0142,-0.0016,0.0145,0.0144,0.0138
,PATRÓN 2,1,,mg/L,3.6,0.0335,-0.0017,0.0348,0.0333,0.0324
,PATRÓN 3,2,,mg/L,2.2,0.0706,-0.002,0.0702,0.0723,0.0692
,PATRÓN 4,5,,mg/L,2.5,0.1792,-0.002,0.1764,0.1844,0.1766
,PATRÓN 5,10,,mg/L,1.2,0.3511,-0.0016,0.3547,0.3523,0.3463
,BLANCO REACTIVO,0,,mg/L,27.6,0.0008,-0.0008,0.0006,0.001,0.0009
,PATRON,0.4958,,mg/L,3.4,0.0141,-0.0033,0.0141,0.0146,0.0136
,BLANCO,0.0035,,mg/L,>100,0.0001,-0.0016,-0.0002,0.0003,0.0001
,SA000176-010,0.1535,,mg/L,1.3,0.0197,-0.0041,0.0199,0.0196,0.0195
,PATRON,0.5139,,mg/L,4.4,0.0147,-0.0041,0.0154,0.0143,0.0144
,BLANCO,0.0322,,mg/L,82.8,0.0009,-0.0027,0.0001,0.0016,0.0011
,BLANCO REACTIVO,0,,mg/L,11.6,0.0021,-0.0022,0.002,0.0024,0.0019
,Muestra 008,,,mg/L,,,,,,
