Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.527
Comp. Cola Columna,Untitled 000,0.373
Barren,Untitled 000,0.308
Cabeza puntual retorno,Untitled 000,0.477
Celda # 11-A,Untitled 000,0.379
Celda # 11-B,Untitled 000,0.283
Celda # 11-C,Untitled 000,0.037
Celda # 6-F2,Untitled 000,0.068
Celda #5-9,Untitled 000,1.164
Celda #(F1+F2),Untitled 000,0.463
NE Tubo 1,Untitled 000,0.026
NE Tubo 2,Untitled 000,0.250
NE Tubo 4,Untitled 000,0.212
NE Tubo 5,Untitled 000,0.170
NE Tubo 6,Untitled 000,1.059
NE Tubo 7,Untitled 000,0.734
Puntual Noroeste,Untitled 000,0.450
Barren Patios,Untitled 000,0.301
Tubo 3,Untitled 000,0.529
Especial 1,Untitled 000,2.883
Especial 2,Untitled 000,0.066
Especial 3,Untitled 000,0.042
Especial 4,Untitled 000,0.042
Especial 5,Untitled 000,0.081
