Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.354
Cabeza puntual retorno,Untitled 000,0.348
Celda #(F1+F2),Untitled 000,0.404
Puntual Noroeste,Untitled 000,0.215
Tubo 3,Untitled 000,0.210
Comp. Cola Columna,Untitled 000,0.172
Barren,Untitled 000,0.130
Celda # 11-A,Untitled 000,0.328
Celda # 11-B,Untitled 000,0.068
Celda # 11-C,Untitled 000,0.105
Celda #5-9,Untitled 000,0.090
NE Tubo 1,Untitled 000,1.698
NE Tubo 2,Untitled 000,0.194
NE Tubo 4,Untitled 000,0.093
NE Tubo 5,Untitled 000,0.029
NE Tubo 6,Untitled 000,0.241
NE Tubo 7,Untitled 000,0.085
Barren Patios,Untitled 000,0.122
Especial 1,Untitled 000,0.038
Especial 2,Untitled 000,0.045
Especial 3,Untitled 000,0.031
Especial 4,Untitled 000,0.044
Especial 5,Untitled 000,0.144
Columna #1,Untitled 000,0.276
Columna #2,Untitled 000,0.244
Columna #3,Untitled 000,0.190
Columna #4,Untitled 000,0.157
Columna #5,Untitled 000,0.116
