Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,2.148
Comp. Cola Columna,Untitled 000,1.213
Barren,Untitled 000,1.098
Cabeza puntual retorno,Untitled 000,2.152
Celda # 11-A,Untitled 000,0.410
Celda # 11-B,Untitled 000,0.030
Celda # 11-C,Untitled 000,0.024
Celda # 6-F2,Untitled 000,0.033
Celda #5-9,Untitled 000,1.613
Celda #(F1+F2),Untitled 000,2.407
NE Tubo 1,Untitled 000,0.038
NE Tubo 2,Untitled 000,0.868
NE Tubo 4,Untitled 000,3.645
NE Tubo 5,Untitled 000,3.340
NE Tubo 6,Untitled 000,2.444
NE Tubo 7,Untitled 000,0.679
Puntual Noroeste,Untitled 000,2.431
Barren Patios,Untitled 000,1.181
Tubo 3,Untitled 000,2.482
Especial 1,Untitled 000,1.449
Especial 2,Untitled 000,0.062
Especial 3,Untitled 000,0.989
Especial 4,Untitled 000,2.783
Especial 5,Untitled 000,0.261
