Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.133
Cabeza puntual retorno,Au 242.80,0.133
Celda #(F1+F2),Au 242.80,0.112
Puntual Noroeste,Au 242.80,0.112
Tubo 3,Au 242.80,0.138
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.014
Celda # 11-A,Au 242.80,0.01
Celda # 11-B,Au 242.80,0.007
Celda # 11-C,Au 242.80,0.107
Celda #5-9,Au 242.80,0.505
NE Tubo 1,Au 242.80,0.123
NE Tubo 2,Au 242.80,0.07
NE Tubo 4,Au 242.80,0.02
NE Tubo 5,Au 242.80,0.023
NE Tubo 6,Au 242.80,0.026
NE Tubo 7,Au 242.80,0.031
Barren Patios,Au 242.80,0.018
Especial 1,Au 242.80,0.322
Especial 2,Au 242.80,0.331
Especial 3,Au 242.80,0.01
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.41
Columna #1,Au 242.80,0.124
Columna #2,Au 242.80,0.089
Columna #3,Au 242.80,0.069
Columna #4,Au 242.80,0.049
Columna #5,Au 242.80,0.014
