Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.247
Columna #2,Untitled 000,0.248
Columna #3,Untitled 000,0.245
Columna #4,Untitled 000,0.247
Columna #5,Untitled 000,0.227
Comp. Cabeza Columna,Untitled 000,0.271
Cabeza puntual retorno,Untitled 000,0.250
Celda #(F1+F2),Untitled 000,0.212
Puntual Noroeste,Untitled 000,0.210
Tubo 3,Untitled 000,0.318
Comp. Cola Columna,Untitled 000,0.208
Barren,Untitled 000,0.212
Celda # 11-A,Untitled 000,0.148
Celda # 11-B,Untitled 000,0.354
Celda # 11-C,Untitled 000,0.729
Celda #5-9,Untitled 000,0.076
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.299
NE Tubo 4,Untitled 000,0.174
NE Tubo 5,Untitled 000,0.069
NE Tubo 6,Untitled 000,0.025
NE Tubo 7,Untitled 000,0.082
Barren Patios,Untitled 000,0.196
Especial 1,Untitled 000,0.077
Especial 2,Untitled 000,0.035
Especial 3,Untitled 000,0.027
Especial 4,Untitled 000,0.029
Especial 5,Untitled 000,1.490
