Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.133
Cabeza puntual retorno,Au 242.80,0.133
Celda #(F1+F2),Au 242.80,0.15
Puntual Noroeste,Au 242.80,0.18
Tubo 3,Au 242.80,0.244
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.006
Celda # 11-A,Au 242.80,0.059
Celda # 11-B,Au 242.80,0.021
Celda # 11-C,Au 242.80,0.028
Celda #5-9,Au 242.80,0.016
NE Tubo 1,Au 242.80,0.011
NE Tubo 2,Au 242.80,0.08
NE Tubo 4,Au 242.80,0.233
NE Tubo 5,Au 242.80,0.16
NE Tubo 6,Au 242.80,0.078
NE Tubo 7,Au 242.80,0.146
Barren Patios,Au 242.80,0.008
Especial 1,Au 242.80,0.032
Especial 2,Au 242.80,0.027
Especial 3,Au 242.80,0.226
Especial 4,Au 242.80,0.242
Especial 5,Au 242.80,0.023
Columna #1,Au 242.80,0.091
Columna #2,Au 242.80,0.054
Columna #3,Au 242.80,0.027
Columna #4,Au 242.80,0.014
Columna #5,Au 242.80,0.009
