Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.435
Comp. Cola Columna,Untitled 000,0.305
Barren,Untitled 000,0.274
Cabeza puntual retorno,Untitled 000,0.442
Celda # 11-A,Untitled 000,0.053
Celda # 11-B,Untitled 000,0.031
Celda # 11-C,Untitled 000,0.035
Celda # 6-F2,Untitled 000,0.27
Celda #5-9,Untitled 000,0.288
Celda #(F1+F2),Untitled 000,0.447
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.54
NE Tubo 4,Untitled 000,0.334
NE Tubo 5,Untitled 000,0.086
NE Tubo 6,Untitled 000,0.081
NE Tubo 7,Untitled 000,0.145
Puntual Noroeste,Untitled 000,0.367
Barren Patios,Untitled 000,0.639
Tubo 3,Untitled 000,0.636
Especial 1,Untitled 000,0.044
Especial 2,Untitled 000,0.039
Especial 3,Untitled 000,0.069
Especial 4,Untitled 000,0.069
Especial 5,Untitled 000,0.056
Especial 6,Untitled 000,0.01
