Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.405
Cabeza puntual retorno,Untitled 000,0.408
Celda #(F1+F2),Untitled 000,0.371
Puntual Noroeste,Untitled 000,0.451
Tubo 3,Untitled 000,0.237
NE Tubo 2,Untitled 000,0.894
NE Tubo 4,Untitled 000,0.902
Especial 1,Untitled 000,0.148
Especial 2,Untitled 000,0.592
Especial 3,Untitled 000,0.029
Especial 4,Untitled 000,0.041
Especial 5,Untitled 000,0.376
Columna #1,Untitled 000,0.362
Columna #2,Untitled 000,0.355
Columna #3,Untitled 000,0.35
Columna #4,Untitled 000,0.325
Columna #5,Untitled 000,0.302
Comp. Cola Columna,Untitled 000,0.334
Barren,Untitled 000,0.37
Barren Patios,Untitled 000,0.33
NE Tubo 1,Untitled 000,0.018
NE Tubo 5,Untitled 000,0.294
NE Tubo 6,Untitled 000,0.663
NE Tubo 7,Untitled 000,0.164
Celda # 11-A,Untitled 000,0.624
Celda # 11-B,Untitled 000,0.024
Celda # 11-C,Untitled 000,0.391
Celda #5-9,Untitled 000,0.613
