"Analyst",""
"Date Started","6/25/2025 4:55 AM  GMT: 6/25/2025 11:55 AM"
"Worksheet","LC004801"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"6/25/2025","5:19:18 AM","PATRON",0.8836,"","mg/L",0.6
"6/25/2025","5:19:44 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"6/25/2025","5:20:02 AM","BLANCO",-0.0007,"","mg/L",">100"
"6/25/2025","5:20:18 AM","LC004801-001",0.0648,"","mg/L",6.0
"6/25/2025","5:20:36 AM","LC004801-002",0.0488,"","mg/L",4.3
"6/25/2025","5:20:54 AM","LC004801-003",0.0797,"","mg/L",1.7
"6/25/2025","5:21:12 AM","LC004801-004",0.0728,"","mg/L",5.0
"6/25/2025","5:21:28 AM","LC004801-005",0.1463,"","mg/L",5.5
"6/25/2025","5:21:48 AM","LC004801-006",0.0079,"","mg/L",37.8
"6/25/2025","5:39:44 AM","PATRON",0.9099,"","mg/L",0.4
"6/25/2025","5:40:34 AM","LC004801-007",0.0361,"","mg/L",30.2
"6/25/2025","5:40:48 AM","LC004801-008",0.0330,"","mg/L",8.4
"6/25/2025","5:41:14 AM","LC004801-009",0.0668,"","mg/L",0.9
"6/25/2025","5:41:46 AM","LC004801-011",0.1739,"","mg/L",1.5
"6/25/2025","5:42:54 AM","LC004801-010",0.1861,"","mg/L",1.8
"6/25/2025","5:43:20 AM","LC004801-012",0.2112,"","mg/L",1.0
"6/25/2025","5:44:06 AM","PATRON",0.9177,"","mg/L",0.8
"6/25/2025","5:44:20 AM","LC004801-013",0.3281,"","mg/L",0.2
"6/25/2025","5:44:38 AM","LC004801-014",0.0919,"","mg/L",1.3
"6/25/2025","5:44:56 AM","LC004801-015",0.0937,"","mg/L",1.7
"6/25/2025","5:45:12 AM","LC004801-016",0.0853,"","mg/L",1.4
"6/25/2025","5:45:28 AM","LC004801-017",0.0760,"","mg/L",4.7
"6/25/2025","5:46:16 AM","PATRON",0.9000,"","mg/L",0.6
"6/25/2025","5:46:32 AM","LC004801-019",0.1175,"","mg/L",1.4
"6/25/2025","5:46:50 AM","LC004801-020",0.1239,"","mg/L",1.3
"6/25/2025","5:47:06 AM","LC004801-021",0.4726,"","mg/L",0.6
"6/25/2025","5:47:24 AM","PATRON",0.8856,"","mg/L",1.9
"6/25/2025","5:47:38 AM","BLANCO",-0.0060,"","mg/L",10.8
"6/25/2025","5:47:54 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"6/25/2025","5:48:10 AM","LC004801-018",-0.0019,"","mg/L",">100"
"6/25/2025","5:48:10 AM","","","","mg/L",""
