Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.531
Cabeza puntual retorno,Untitled 000,0.481
Celda #(F1+F2),Untitled 000,0.535
Puntual Noroeste,Untitled 000,0.519
Tubo 3,Untitled 000,0.363
Comp. Cola Columna,Untitled 000,0.308
Barren,Untitled 000,0.288
Celda # 11-A,Untitled 000,0.067
Celda # 11-B,Untitled 000,0.335
Celda # 11-C,Untitled 000,0.033
Celda # 6-F2,Untitled 000,2.426
Celda #5-9,Untitled 000,0.644
NE Tubo 1,Untitled 000,0.272
NE Tubo 2,Untitled 000,0.854
NE Tubo 4,Untitled 000,0.354
NE Tubo 5,Untitled 000,0.100
NE Tubo 6,Untitled 000,0.178
NE Tubo 7,Untitled 000,1.312
Barren Patios,Untitled 000,0.287
Especial 1,Untitled 000,0.404
Especial 2,Untitled 000,1.155
Especial 3,Untitled 000,0.059
Especial 4,Untitled 000,0.038
Especial 5,Untitled 000,0.068
