Analista,JCAN,,,,,,,,,
Fecha de inicio,04/02/2023 11:55 a. m.  GMT: 04/02/2023 05:55 p. m.,,,,,,,,,
Hoja de trabajo,SA000247-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5109,,mg/L,1.9,0.0153,0,0.0156,0.0155,0.015
,BLANCO,0.0083,,mg/L,>100,0.0002,-0.0108,-0.0002,0.0009,0.0001
,BLANCO REACTIVO,0,,mg/L,6.4,0.0053,-0.0055,0.005,0.0052,0.0056
,SA000206-025,0.3899,,mg/L,1.3,0.0523,0.0012,0.0529,0.0525,0.0516
,SA000218-012,0.1736,,mg/L,2.9,0.0226,0.0006,0.0232,0.0227,0.0219
,SA000218-014,0.1381,,mg/L,3.3,0.0179,0.0006,0.0183,0.0172,0.0181
,SA000218-015,0.1978,,mg/L,0.9,0.0258,-0.005,0.0256,0.0258,0.0261
,SA000218-016,0.1569,,mg/L,1.1,0.0203,-0.0048,0.0202,0.0206,0.0202
,PATRON,0.5031,,mg/L,3.1,0.0151,-0.0114,0.0154,0.0146,0.0153
,SA000218-017,0.2133,,mg/L,1.3,0.028,-0.0107,0.0282,0.0276,0.0282
,SA000218-019,0.2333,,mg/L,1.8,0.0306,-0.0108,0.0311,0.03,0.0307
,SA000218-020,0.1637,,mg/L,2.5,0.0212,-0.0106,0.0219,0.021,0.0208
,SA000219-001,0.1763,,mg/L,0.7,0.0229,-0.0106,0.0231,0.0228,0.0229
,SA000221-007,0.1934,,mg/L,0.8,0.0252,-0.0105,0.0252,0.0251,0.0255
,PATRON,0.5001,,mg/L,2.2,0.015,-0.0111,0.0153,0.0147,0.015
,BLANCO,-0.0014,,mg/L,>100,0,-0.0111,0.0001,-0.0002,0
,BLANCO REACTIVO,0,,mg/L,1.8,0.0052,-0.0058,0.0053,0.0051,0.0052
,SA000221-008,0.1131,,mg/L,0.3,0.0146,-0.0108,0.0146,0.0145,0.0146
,SA000221-009,0.2845,,mg/L,0.7,0.0376,-0.0104,0.0374,0.0376,0.0379
,SA000221-010,0.5973,,mg/L,0.1,0.0821,-0.0098,0.082,0.0821,0.082
,SA000221-011,0.1163,,mg/L,7.5,0.015,-0.0105,0.0162,0.0148,0.0139
,SA000221-012,0.6786,,mg/L,1.3,0.094,-0.0105,0.0926,0.0949,0.0945
,PATRON,0.5041,,mg/L,1.2,0.0151,-0.0106,0.015,0.0151,0.0153
,SA000221-013,0.2987,,mg/L,0.6,0.0396,-0.0108,0.0398,0.0397,0.0393
,SA000222-001,0.2345,,mg/L,1.2,0.0308,-0.0107,0.0312,0.0306,0.0306
,SA000222-002,0.5527,,mg/L,0.9,0.0756,-0.0109,0.0749,0.0755,0.0763
,SA000222-004,0.2273,,mg/L,1.1,0.0298,-0.0108,0.0302,0.0298,0.0295
,SA000222-006,0.4264,,mg/L,0.6,0.0575,-0.0102,0.0571,0.0577,0.0576
