"Analyst",""
"Date Started","10/3/2025 2:19 AM  GMT: 10/3/2025 9:19 AM"
"Worksheet","EXP000139"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"10/3/2025","2:39:58 AM","PATRON",0.9043,"","mg/L",1.0
"10/3/2025","2:40:12 AM","BLANCO",0.0076,"","mg/L",43.3
"10/3/2025","2:40:22 AM","REAGENT BLANK",0.0000,"","mg/L",10.6
"10/3/2025","2:40:36 AM","EXP000139-001",0.3334,"","mg/L",0.4
"10/3/2025","2:40:50 AM","EXP000139-002",0.0527,"","mg/L",2.4
"10/3/2025","2:41:02 AM","EXP000139-003",0.0413,"","mg/L",5.2
"10/3/2025","2:41:18 AM","EXP000139-004",0.0383,"","mg/L",4.0
"10/3/2025","2:41:30 AM","EXP000139-005",0.0002,"","mg/L",">100"
"10/3/2025","2:41:44 AM","EXP000139-006",0.0497,"","mg/L",2.6
"10/3/2025","2:42:48 AM","PATRON",0.9028,"","mg/L",0.9
"10/3/2025","2:43:02 AM","EXP000139-007",0.1629,"","mg/L",0.9
"10/3/2025","2:43:14 AM","EXP000139-008",0.0357,"","mg/L",5.7
"10/3/2025","2:43:28 AM","EXP000139-009",0.0333,"","mg/L",4.0
"10/3/2025","2:43:40 AM","EXP000139-010",0.0758,"","mg/L",0.9
"10/3/2025","2:43:54 AM","EXP000139-011",0.0067,"","mg/L",10.1
"10/3/2025","2:44:10 AM","EXP000139-012",0.0454,"","mg/L",1.1
"10/3/2025","2:44:30 AM","PATRON",0.8996,"","mg/L",1.0
"10/3/2025","2:44:46 AM","EXP000139-013",0.0321,"","mg/L",3.5
"10/3/2025","2:45:00 AM","EXP000139-014",0.0131,"","mg/L",11.1
"10/3/2025","2:48:02 AM","EXP000139-015",1.0784,"","mg/L",8.7
"10/3/2025","2:48:18 AM","PATRON",0.8947,"","mg/L",0.3
"10/3/2025","2:48:30 AM","BLANCO",0.0057,"","mg/L",68.7
"10/3/2025","2:48:40 AM","REAGENT BLANK",0.0000,"","mg/L",26.5
"10/3/2025","2:48:40 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"

