Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.425
Cabeza puntual retorno,Untitled 000,0.428
Celda #(F1+F2),Untitled 000,0.398
Puntual Noroeste,Untitled 000,0.371
Tubo 3,Untitled 000,0.605
Comp. Cola Columna,Untitled 000,0.355
Barren,Untitled 000,0.321
Celda # 11-A,Untitled 000,0.058
Celda # 11-B,Untitled 000,0.484
Celda # 11-C,Untitled 000,0.372
Celda #5-9,Untitled 000,1.581
NE Tubo 1,Untitled 000,0.130
NE Tubo 2,Untitled 000,0.071
NE Tubo 4,Untitled 000,0.434
NE Tubo 5,Untitled 000,0.077
NE Tubo 6,Untitled 000,0.067
NE Tubo 7,Untitled 000,0.334
Barren Patios,Untitled 000,0.268
Especial 1,Untitled 000,1.288
Especial 2,Untitled 000,0.246
Especial 3,Untitled 000,0.044
Especial 4,Untitled 000,0.076
Especial 5,Untitled 000,0.316
Columna #1,Untitled 000,0.368
Columna #2,Untitled 000,0.368
Columna #3,Untitled 000,0.353
Columna #4,Untitled 000,0.327
Columna #5,Untitled 000,0.235
