Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.373
Cabeza puntual retorno,Untitled 000,0.365
Celda #(F1+F2),Untitled 000,0.433
Puntual Noroeste,Untitled 000,0.294
Tubo 3,Untitled 000,0.646
NE Tubo 2,Untitled 000,0.323
NE Tubo 4,Untitled 000,0.03
Especial 1,Untitled 000,0.493
Especial 2,Untitled 000,0.064
Especial 3,Untitled 000,0.03
Especial 4,Untitled 000,0.03
Especial 5,Untitled 000,0.119
Columna #1,Untitled 000,0.32
Columna #2,Untitled 000,0.3
Columna #3,Untitled 000,0.265
Columna #4,Untitled 000,0.219
Columna #5,Untitled 000,0.19
Comp. Cola Columna,Untitled 000,0.206
Barren,Untitled 000,0.238
Barren Patios,Untitled 000,0.203
NE Tubo 1,Untitled 000,0.022
NE Tubo 5,Untitled 000,0.02
NE Tubo 6,Untitled 000,0.022
NE Tubo 7,Untitled 000,0.098
Celda # 11-A,Untitled 000,0.093
Celda # 11-B,Untitled 000,0.029
Celda # 11-C,Untitled 000,0.071
Celda #5-9,Untitled 000,0.142
