Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.181
Cabeza puntual retorno,Au 242.80,0.184
Celda #(F1+F2),Au 242.80,0.198
Puntual Noroeste,Au 242.80,0.203
Tubo 3,Au 242.80,0.114
Comp. Cola Columna,Au 242.80,0.016
Barren,Au 242.80,0.018
Celda # 11-A,Au 242.80,0.089
Celda # 11-B,Au 242.80,0.069
Celda # 11-C,Au 242.80,0.026
Celda #5-9,Au 242.80,0.067
NE Tubo 1,Au 242.80,0.004
NE Tubo 2,Au 242.80,0.139
NE Tubo 4,Au 242.80,0.297
NE Tubo 5,Au 242.80,0.376
NE Tubo 6,Au 242.80,0.274
NE Tubo 7,Au 242.80,0.149
Barren Patios,Au 242.80,0.018
Especial 1,Au 242.80,0.057
Especial 2,Au 242.80,0.059
Especial 3,Au 242.80,0.033
Especial 4,Au 242.80,0.024
Especial 5,Au 242.80,0.051
Columna #1,Au 242.80,0.131
Columna #2,Au 242.80,0.1
Columna #3,Au 242.80,0.064
Columna #4,Au 242.80,0.038
Columna #5,Au 242.80,0.013
