Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.876
Comp. Cola Columna,Untitled 000,0.605
Barren,Untitled 000,0.596
Cabeza puntual retorno,Untitled 000,0.883
Celda # 11-A,Untitled 000,0.221
Celda # 11-B,Untitled 000,0.755
Celda # 11-C,Untitled 000,0.136
Celda #5-9,Untitled 000,0.848
Celda #(F1+F2),Untitled 000,0.86
NE Tubo 1,Untitled 000,0.125
NE Tubo 2,Untitled 000,0.47
NE Tubo 4,Untitled 000,0.434
NE Tubo 5,Untitled 000,0.038
NE Tubo 6,Untitled 000,0.042
NE Tubo 7,Untitled 000,1.628
Puntual Noroeste,Untitled 000,0.857
Barren Patios,Untitled 000,0.56
Tubo 3,Untitled 000,0.903
Especial 1,Untitled 000,2.682
Especial 2,Untitled 000,0.698
Especial 3,Untitled 000,0.052
Especial 4,Untitled 000,0.048
Especial 5,Untitled 000,0.154
Especial 6,Untitled 000,0.024
Columna #1,Untitled 000,0.714
Columna #2,Untitled 000,0.717
Columna #3,Untitled 000,0.656
Columna #4,Untitled 000,0.584
Columna #5,Untitled 000,0.534
