Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.008
Comp. Cola Columna,Untitled 000,0.493
Barren,Untitled 000,0.486
Cabeza puntual retorno,Untitled 000,1.01
Celda # 11-A,Untitled 000,0.993
Celda # 11-B,Untitled 000,0.067
Celda # 11-C,Untitled 000,0.079
Celda # 6-F2,Untitled 000,0.05
Celda #5-9,Untitled 000,2.416
Celda #(F1+F2),Untitled 000,0.349
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.158
NE Tubo 4,Untitled 000,0.299
NE Tubo 5,Untitled 000,0.077
NE Tubo 6,Untitled 000,0.236
NE Tubo 7,Untitled 000,0.227
Puntual Noroeste,Untitled 000,0.342
Barren Patios,Untitled 000,0.464
Tubo 3,Untitled 000,0.458
Especial 1,Untitled 000,3.827
Especial 2,Untitled 000,1.421
Especial 3,Untitled 000,1.586
Especial 4,Untitled 000,3.365
Especial 5,Untitled 000,2.769
