Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.06
Cabeza puntual retorno,Au 242.80,0.058
Celda #(F1+F2),Au 242.80,0.061
Puntual Noroeste,Au 242.80,0.072
Tubo 3,Au 242.80,0.043
NE Tubo 2,Au 242.80,0.99
NE Tubo 4,Au 242.80,0.052
Especial 1,Au 242.80,0.034
Especial 2,Au 242.80,0.036
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.009
Columna #1,Au 242.80,0.036
Columna #2,Au 242.80,0.033
Columna #3,Au 242.80,0.018
Columna #4,Au 242.80,0.013
Columna #5,Au 242.80,0.008
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.006
Barren Patios,Au 242.80,0.004
NE Tubo 1,Au 242.80,0.065
NE Tubo 5,Au 242.80,0.071
NE Tubo 6,Au 242.80,0.094
NE Tubo 7,Au 242.80,0.094
Celda # 11-A,Au 242.80,0.004
Celda # 11-B,Au 242.80,0.008
Celda # 11-C,Au 242.80,0.014
Celda #5-9,Au 242.80,0.027
