Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.352
Comp. Cola Columna,Untitled 000,0.344
Barren,Untitled 000,0.270
Cabeza puntual retorno,Untitled 000,0.343
Celda # 11-A,Untitled 000,0.051
Celda # 11-B,Untitled 000,0.038
Celda # 11-C,Untitled 000,0.031
Celda # 6-F2,Untitled 000,0.478
Celda #5-9,Untitled 000,0.166
Celda #(F1+F2),Untitled 000,0.280
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.245
NE Tubo 4,Untitled 000,0.178
NE Tubo 5,Untitled 000,0.043
NE Tubo 6,Untitled 000,0.044
NE Tubo 7,Untitled 000,0.100
Puntual Noroeste,Untitled 000,0.235
Barren Patios,Untitled 000,0.226
Tubo 3,Untitled 000,0.495
Especial 1,Untitled 000,0.033
Especial 2,Untitled 000,0.027
Especial 3,Untitled 000,0.045
Especial 4,Untitled 000,0.554
Especial 5,Untitled 000,0.037
