Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.378
Comp. Cola Columna,Untitled 000,0.281
Barren,Untitled 000,0.261
Cabeza puntual retorno,Untitled 000,0.385
Celda # 11-A,Untitled 000,0.076
Celda # 11-B,Untitled 000,0.03
Celda # 11-C,Untitled 000,0.027
Celda #5-9,Untitled 000,0.309
Celda #(F1+F2),Untitled 000,0.42
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.097
NE Tubo 4,Untitled 000,0.169
NE Tubo 5,Untitled 000,0.019
NE Tubo 6,Untitled 000,0.021
NE Tubo 7,Untitled 000,0.157
Puntual Noroeste,Untitled 000,0.339
Barren Patios,Untitled 000,0.208
Tubo 3,Untitled 000,0.954
Especial 1,Untitled 000,0.027
Especial 2,Untitled 000,0.019
Especial 3,Untitled 000,0.054
Especial 4,Untitled 000,0.323
Especial 5,Untitled 000,0.03
Especial 6,Untitled 000,0.008
Columna #1,Untitled 000,0.235
Columna #2,Untitled 000,0.258
Columna #3,Untitled 000,0.271
Columna #4,Untitled 000,0.269
Columna #5,Untitled 000,0.194
