Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.455
Cabeza puntual retorno,Untitled 000,0.463
Celda #(F1+F2),Untitled 000,0.535
Puntual Noroeste,Untitled 000,0.349
Tubo 3,Untitled 000,0.124
Comp. Cola Columna,Untitled 000,0.427
Barren,Untitled 000,0.394
Celda # 11-A,Untitled 000,0.054
Celda # 11-B,Untitled 000,0.114
Celda # 11-C,Untitled 000,0.049
Celda #5-9,Untitled 000,0.028
NE Tubo 1,Untitled 000,2.764
NE Tubo 2,Untitled 000,0.819
NE Tubo 4,Untitled 000,0.070
NE Tubo 5,Untitled 000,0.126
NE Tubo 6,Untitled 000,0.427
NE Tubo 7,Untitled 000,0.182
Barren Patios,Untitled 000,0.335
Especial 1,Untitled 000,0.036
Especial 2,Untitled 000,0.030
Especial 3,Untitled 000,0.038
Especial 4,Untitled 000,0.040
Especial 5,Untitled 000,0.117
Columna #1,Untitled 000,0.382
Columna #2,Untitled 000,0.377
Columna #3,Untitled 000,0.374
Columna #4,Untitled 000,0.348
Columna #5,Untitled 000,0.314
