"Analyst",""
"Date Started","5/29/2025 10:48 PM  GMT: 5/30/2025 5:48 AM"
"Worksheet","LC004581_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/29/2025","11:28:30 PM","PATRON",0.8941,"","mg/L",0.6
"5/29/2025","11:29:12 PM","REAGENT BLANK",0.0000,"","mg/L",35.6
"5/29/2025","11:29:28 PM","BLANCO",-0.0056,"","mg/L",89.9
"5/29/2025","11:29:44 PM","LC004581-001",0.1138,"","mg/L",1.8
"5/29/2025","11:29:56 PM","LC004581-002",0.0638,"","mg/L",1.6
"5/29/2025","11:30:08 PM","LC004581-003",0.0001,"","mg/L",">100"
"5/29/2025","11:30:28 PM","LC004581-004",0.1242,"","mg/L",0.5
"5/29/2025","11:30:42 PM","LC004581-005",0.1877,"","mg/L",0.9
"5/29/2025","11:30:56 PM","LC004581-006",0.1358,"","mg/L",0.8
"5/29/2025","11:31:48 PM","LC004581-007",0.1771,"","mg/L",1.5
"5/29/2025","11:31:58 PM","LC004581-008","OVER","R","mg/L",0.0
"5/29/2025","11:32:52 PM","LC004581-012",0.4324,"","mg/L",0.2
"5/29/2025","11:33:10 PM","PATRON",0.8946,"","mg/L",0.8
"5/29/2025","11:33:24 PM","BLANCO",0.0019,"","mg/L",">100"
"5/29/2025","11:33:34 PM","REAGENT BLANK",0.0000,"","mg/L",30.0
"5/29/2025","11:33:34 PM","LC003558-015","","","mg/L",""
"5/29/2025","11:51:08 PM","PATRON",0.9152,"","mg/L",1.0
"5/29/2025","11:51:34 PM","LC004581-009",0.6082,"","mg/L",1.0
"5/29/2025","11:51:44 PM","LC004581-010",0.6162,"","mg/L",0.7
"5/29/2025","11:52:10 PM","LC004581-011",0.0010,"","mg/L",68.2

"Method: Au AU ALTO (Flame)"


"5/29/2025","11:37:22 PM","LC004581-008",13.0605,"","mg/L",0.0
"5/29/2025","11:37:24 PM","LC003558-015","","","mg/L",""
