Analista,,,,,,,,,,
Fecha de inicio,08/02/2023 09:11 p. m.  GMT: 09/02/2023 03:11 a. m.,,,,,,,,,
Hoja de trabajo,SA000298-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5173,,mg/L,1,0.0138,-0.0001,0.0137,0.014,0.0138
,BLANCO,-0.0042,,mg/L,>100,-0.0001,0.0003,-0.0003,0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,19.3,0.0006,0.0005,0.0005,0.0006,0.0007
,SA000221-013,0.2742,,mg/L,0.8,0.0318,0.0006,0.0316,0.0316,0.0321
,SA000238-026,0.0359,,mg/L,2.7,0.0041,0.0006,0.0042,0.004,0.004
,SA000238-027,0.0358,,mg/L,6.1,0.0041,0.0006,0.004,0.0044,0.0039
,SA000238-028,1.7983,,mg/L,0.2,0.1544,0.0007,0.154,0.1546,0.1544
,SA000238-029,2.2653,,mg/L,0.4,0.1936,0.0011,0.1928,0.1936,0.1945
,PATRON,0.5039,,mg/L,1.3,0.0136,-0.0001,0.0137,0.0134,0.0137
,SA000238-030,0.0328,,mg/L,8,0.0038,0.0003,0.0039,0.004,0.0034
,SA000238-032,0.3823,,mg/L,1.2,0.045,0.0004,0.0444,0.045,0.0455
,SA000239-022,0.5912,,mg/L,0.2,0.0704,0.0002,0.0702,0.0705,0.0704
,SA000239-029,0.0821,,mg/L,2,0.0095,0.0004,0.0094,0.0094,0.0097
,SA000239-030,0.0361,,mg/L,9.3,0.0042,0.0002,0.0043,0.0045,0.0037
,PATRON,0.4962,,mg/L,3.4,0.0134,-0.0004,0.0129,0.0134,0.0138
,BLANCO,0.0104,,mg/L,>100,0.0003,-0.0001,-0.0001,0.0004,0.0005
,BLANCO REACTIVO,0,,mg/L,10.7,0.0013,0.0008,0.0014,0.0011,0.0013
,SA000239-031,0.106,,mg/L,0.6,0.0122,-0.0001,0.0122,0.0123,0.0123
,SA000239-032,0.2814,,mg/L,0.4,0.0329,-0.0003,0.0329,0.0329,0.0331
,SA000240-003,0.0204,,mg/L,7.3,0.0023,0,0.0025,0.0024,0.0022
,SA000240-004,0.0163,,mg/L,1.2,0.0019,-0.0005,0.0019,0.0019,0.0019
,SA000240-005,0.0356,,mg/L,1.5,0.0041,0,0.0042,0.0041,0.004
