Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.441
Comp. Cola Columna,Untitled 000,0.26
Barren,Untitled 000,0.238
Cabeza puntual retorno,Untitled 000,0.43
Columna #1,Untitled 000,0.407
Columna #2,Untitled 000,0.393
Columna #3,Untitled 000,0.368
Columna #4,Untitled 000,0.31
Columna #5,Untitled 000,0.242
Celda # 11-A,Untitled 000,0.814
Celda # 11-B,Untitled 000,0.087
Celda # 11-C,Untitled 000,0.024
Celda #5-9,Untitled 000,0.391
Celda #(F1+F2),Untitled 000,0.421
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.152
NE Tubo 4,Untitled 000,1.266
NE Tubo 5,Untitled 000,0.834
NE Tubo 6,Untitled 000,0.097
NE Tubo 7,Untitled 000,0.091
Puntual Noroeste,Untitled 000,0.444
Barren Patios,Untitled 000,0.248
Tubo 3,Untitled 000,0.377
Especial 1,Untitled 000,0.382
Especial 2,Untitled 000,0.274
Especial 3,Untitled 000,0.101
Especial 4,Untitled 000,0.115
Especial 5,Untitled 000,0.313
