Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.59
Comp. Cola Columna,Untitled 000,0.332
Barren,Untitled 000,0.345
Cabeza puntual retorno,Untitled 000,0.582
Columna #1,Untitled 000,0.573
Columna #2,Untitled 000,0.527
Columna #3,Untitled 000,0.454
Columna #4,Untitled 000,0.407
Columna #5,Untitled 000,0.326
Celda # 11-A,Untitled 000,0.107
Celda # 11-B,Untitled 000,0.069
Celda # 11-C,Untitled 000,0.044
Celda #5-9,Untitled 000,0.039
Celda #(F1+F2),Untitled 000,0.589
NE Tubo 1,Untitled 000,0.025
NE Tubo 2,Untitled 000,0.333
NE Tubo 4,Untitled 000,0.278
NE Tubo 5,Untitled 000,0.234
NE Tubo 6,Untitled 000,0.265
NE Tubo 7,Untitled 000,0.949
Puntual Noroeste,Untitled 000,0.657
Barren Patios,Untitled 000,0.336
Tubo 3,Untitled 000,1.121
Especial 1,Untitled 000,0.072
Especial 2,Untitled 000,0.119
Especial 3,Untitled 000,0.851
Especial 4,Untitled 000,0.916
Especial 5,Untitled 000,0.113
