"Analista",""
"Fecha de inicio","28/11/2025 04:11 a. m.  GMT: 28/11/2025 11:11 a. m."
"Hoja de trabajo","EXP000154_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"28/11/2025","04:20:10 a. m.","PATRON",0.9323,"","mg/L",1.0
"28/11/2025","04:20:22 a. m.","BLANCO",0.0022,"","mg/L",">100"
"28/11/2025","04:20:32 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"28/11/2025","04:20:42 a. m.","EXP000154-001",0.1788,"","mg/L",0.9
"28/11/2025","04:20:52 a. m.","EXP000154-002",0.1073,"","mg/L",1.1
"28/11/2025","04:21:02 a. m.","EXP000154-003",0.1923,"","mg/L",0.3
"28/11/2025","04:21:12 a. m.","EXP000154-004",0.0014,"","mg/L",">100"
"28/11/2025","04:21:22 a. m.","EXP000154-005",0.0014,"","mg/L",26.9
"28/11/2025","04:21:32 a. m.","EXP000154-006",0.1560,"","mg/L",1.1
"28/11/2025","04:21:42 a. m.","PATRON",0.9327,"","mg/L",0.5
"28/11/2025","04:21:52 a. m.","EXP000154-007",0.4351,"","mg/L",0.7
"28/11/2025","04:22:02 a. m.","EXP000154-008",0.1276,"","mg/L",3.2
"28/11/2025","04:22:12 a. m.","EXP000154-009",0.1663,"","mg/L",0.5
"28/11/2025","04:22:20 a. m.","EXP000154-010",0.3870,"","mg/L",1.3
"28/11/2025","04:22:30 a. m.","EXP000154-011",0.1605,"","mg/L",3.8
"28/11/2025","04:22:40 a. m.","EXP000154-012",0.4393,"","mg/L",0.4
"28/11/2025","04:22:50 a. m.","PATRON",0.9282,"","mg/L",0.2
"28/11/2025","04:23:02 a. m.","EXP000154-013",0.4432,"","mg/L",0.9
"28/11/2025","04:23:10 a. m.","EXP000154-014",0.4355,"","mg/L",0.3
"28/11/2025","04:23:20 a. m.","EXP000154-015",0.4527,"","mg/L",0.5
"28/11/2025","04:23:28 a. m.","EXP000154-016",0.1347,"","mg/L",4.0
"28/11/2025","04:23:38 a. m.","EXP000154-017",0.2056,"","mg/L",0.5
"28/11/2025","04:23:48 a. m.","EXP000154-018",0.4173,"","mg/L",0.3
"28/11/2025","04:24:00 a. m.","PATRON",0.9315,"","mg/L",0.8
"28/11/2025","04:24:10 a. m.","EXP000154-019",0.6841,"","mg/L",1.0
"28/11/2025","04:24:20 a. m.","EXP000154-020",0.1568,"","mg/L",3.3
"28/11/2025","04:24:30 a. m.","EXP000154-021",0.1219,"","mg/L",1.5
"28/11/2025","04:24:40 a. m.","EXP000154-022",0.1319,"","mg/L",0.5
"28/11/2025","04:24:52 a. m.","EXP000154-023",0.2812,"","mg/L",0.8
"28/11/2025","04:25:00 a. m.","EXP000154-024",0.0060,"","mg/L",91.6
"28/11/2025","04:25:00 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

