Analista,ARM,,,,,,,,,
Fecha de inicio,14/01/2023 05:46 p. m.  GMT: 14/01/2023 11:46 p. m.,,,,,,,,,
Hoja de trabajo,SA000018-RE´,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,CERO CAL,0,,mg/L,31.5,0.0012,-0.0017,0.0011,0.0009,0.0016
,PATRÓN 1,0.5,,mg/L,5.2,0.0124,0.0001,0.012,0.0131,0.012
,PATRÓN 2,1,,mg/L,1.5,0.027,0.0002,0.0273,0.0266,0.0273
,PATRÓN 3,2,,mg/L,2.4,0.057,0.0001,0.0556,0.0571,0.0583
,PATRÓN 4,5,,mg/L,0.9,0.1447,0.0007,0.1435,0.1446,0.146
,PATRÓN 5,10,,mg/L,1.1,0.2945,0.0003,0.293,0.2982,0.2925
,BLANCO REACTIVO,0,,mg/L,60.2,0.0006,-0.0014,0.001,0.0005,0.0003
,PATRON,0.5141,,mg/L,6.4,0.0132,-0.0027,0.0122,0.0137,0.0136
,BLANCO,0.0132,,mg/L,>100,0.0003,-0.0025,0,-0.0004,0.0014
,BLANCO REACTIVO,0,,mg/L,17.5,0.0007,-0.0018,0.0007,0.0005,0.0007
,SA000001-021,0.5354,,mg/L,2.4,0.0636,-0.002,0.0653,0.0631,0.0624
,SA000001-022,0.3025,,mg/L,0.2,0.0346,-0.003,0.0346,0.0346,0.0347
,SA000001-023,0.6155,,mg/L,1.2,0.0741,-0.0021,0.0731,0.0745,0.0747
,SA000001-024,0.4611,,mg/L,0.4,0.0541,-0.0021,0.054,0.0544,0.054
,BLANCO REACTIVO,0,,mg/L,18.9,0.0013,-0.0026,0.0014,0.001,0.0014
,PATRON,0.4943,,mg/L,4.6,0.0127,-0.0034,0.0125,0.0133,0.0122
,SA000001-027,0.3635,,mg/L,1,0.042,-0.0032,0.0421,0.0424,0.0415
,SA000007-007,0.3463,,mg/L,1.8,0.0399,-0.003,0.0391,0.0402,0.0404
,SA000007-008,0.7212,,mg/L,1.3,0.0881,-0.0027,0.0868,0.0889,0.0886
,SA000007-009,0.1621,,mg/L,1.1,0.018,-0.0031,0.0182,0.0178,0.018
,SA000007-010,0.1254,,mg/L,3.5,0.0138,-0.0028,0.0133,0.0141,0.0142
,PATRON,0.5114,,mg/L,2.4,0.0131,-0.0037,0.0131,0.0134,0.0128
,BLANCO REACTIVO,0,,mg/L,72.4,0.0006,-0.0022,0.0008,0.0008,0.0001
,BLANCO,-0.0035,,mg/L,>100,-0.0001,-0.0027,-0.0006,-0.0002,0.0005
,SA000007-013,0.2752,,mg/L,1.6,0.0313,-0.0021,0.0316,0.0307,0.0315
,SA000007-014,0.1133,,mg/L,0.7,0.0125,-0.0024,0.0124,0.0125,0.0125
,SA000007-015,0.0829,,mg/L,3.6,0.0091,-0.002,0.0094,0.009,0.0088
,SA000009-006,0.0922,,mg/L,7.7,0.0102,-0.0015,0.0101,0.0094,0.011
,SA000009-007,0.1802,,mg/L,1.3,0.0201,-0.0024,0.0204,0.0201,0.0198
,BLANCO REACTIVO,0,,mg/L,71.9,0.0007,-0.0022,0.0006,0.0002,0.0012
,PATRON,0.5149,,mg/L,0.9,0.0132,-0.0026,0.0133,0.0132,0.0131
,SA000009-008,0.1378,,mg/L,1.9,0.0152,-0.0027,0.0154,0.0154,0.0149
,SA000009-009,0.2253,,mg/L,0.9,0.0254,-0.0026,0.0251,0.0256,0.0254
,SA000009-010,0.1563,,mg/L,1.2,0.0174,-0.0027,0.0171,0.0174,0.0175
,SA000009-012,0.2165,,mg/L,2,0.0244,-0.0025,0.0238,0.0245,0.0248
,SA000009-013,0.1978,,mg/L,3.5,0.0221,-0.0021,0.0213,0.0227,0.0224
,PATRON,0.5097,,mg/L,4.2,0.0131,-0.0024,0.0129,0.0137,0.0127
,BLANCO REACTIVO,0,,mg/L,52.7,0.0005,-0.0019,0.0003,0.0008,0.0004
,SA000009-026,0.2544,,mg/L,1.1,0.0288,-0.0028,0.0285,0.0291,0.0289
,SA000009-027,0.2,,mg/L,1.6,0.0224,-0.0026,0.0225,0.0227,0.022
,SA000009-028,0.0711,,mg/L,2.2,0.0078,-0.0028,0.0079,0.0076,0.0077
,SA000009-029,0.004,,mg/L,30.5,0.0004,-0.0024,0.0003,0.0006,0.0004
,SA000009-030,0.4118,,mg/L,3.1,0.0482,-0.0019,0.0465,0.0491,0.049
,BLANCO,0.0076,,mg/L,80.9,0.0002,-0.0025,0,0.0002,0.0003
,BLANCO REACTIVO,0,,mg/L,44.8,0.0008,-0.0022,0.0012,0.0006,0.0006
,PATRON,0.5137,,mg/L,5.7,0.0132,-0.0034,0.0124,0.0132,0.0139
,SA000009-031,0.1042,,mg/L,2.3,0.0115,-0.0027,0.0118,0.0112,0.0114
,SA000009-032,0.2765,,mg/L,1.8,0.0314,-0.0025,0.0311,0.031,0.032
,SA000010-001,0.297,,mg/L,0.7,0.0339,-0.0029,0.0336,0.0341,0.0339
,SA000010-002,0.4278,,mg/L,1.1,0.0499,-0.0028,0.0501,0.0504,0.0493
,SA000010-003,0.1881,,mg/L,0.8,0.021,-0.0028,0.0209,0.0212,0.021
,BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0021,0.0008,0.0002,0.0001
,PATRON,0.509,,mg/L,7.7,0.0131,-0.0019,0.0142,0.0127,0.0123
,BLANCO,0.0073,,mg/L,>100,0.0002,-0.0027,0.0001,0.0008,-0.0003
,BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0022,0.0004,-0.0001,0.0006
,SA000010-004,0.2088,,mg/L,0.4,0.0234,-0.0026,0.0235,0.0234,0.0234
,SA000010-005,0.1901,,mg/L,1.2,0.0212,-0.0017,0.021,0.0215,0.0212
,SA000010-006,0.1711,,mg/L,0.6,0.019,-0.002,0.019,0.0189,0.0191
,SA000010-007,0.1093,,mg/L,6.3,0.012,-0.002,0.0111,0.0124,0.0125
,SA000011-001,0.0381,,mg/L,2.1,0.0041,-0.0021,0.0041,0.0042,0.004
,BLANCO REACTIVO,0,,mg/L,88.1,0.0008,-0.0022,0.0002,0.0016,0.0006
,PATRON,0.5043,,mg/L,1.4,0.0129,-0.0032,0.013,0.0131,0.0127
,SA000011-003,0.0752,,mg/L,2.4,0.0082,-0.0029,0.0084,0.0081,0.0081
,SA000013-011,0.0351,,mg/L,7.4,0.0038,-0.0026,0.0041,0.0037,0.0036
