Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.801
Comp. Cola Columna,Untitled 000,0.559
Barren,Untitled 000,0.548
Cabeza puntual retorno,Untitled 000,0.777
Celda # 11-A,Untitled 000,0.042
Celda # 11-B,Untitled 000,0.042
Celda # 11-C,Untitled 000,0.817
Celda # 6-F2,Untitled 000,0.052
Celda #5-9,Untitled 000,0.614
Celda #(F1+F2),Untitled 000,0.708
NE Tubo 1,Untitled 000,0.156
NE Tubo 2,Untitled 000,0.106
NE Tubo 4,Untitled 000,0.043
NE Tubo 5,Untitled 000,0.082
NE Tubo 6,Untitled 000,0.024
NE Tubo 7,Untitled 000,0.278
Puntual Noroeste,Untitled 000,0.668
Barren Patios,Untitled 000,0.363
Tubo 3,Untitled 000,0.950
Especial 1,Untitled 000,0.157
Especial 2,Untitled 000,0.085
Especial 3,Untitled 000,0.022
Especial 4,Untitled 000,0.027
Especial 5,Untitled 000,0.061
