Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.574
Cabeza puntual retorno,Untitled 000,1.586
Celda #(F1+F2),Untitled 000,1.578
Comp. Cola Columna,Untitled 000,1.185
Barren,Untitled 000,1.131
Celda # 11-A,Untitled 000,0.056
Celda # 11-B,Untitled 000,0.042
Celda # 11-C,Untitled 000,0.427
Celda #5-9,Untitled 000,3.776
Especial 1,Untitled 000,2.004
Especial 2,Untitled 000,1.854
Especial 3,Untitled 000,0.088
Especial 4,Untitled 000,0.031
Especial 5,Untitled 000,1.957
Columna #1,Untitled 000,1.182
Columna #2,Untitled 000,1.120
Columna #3,Untitled 000,1.059
Columna #4,Untitled 000,0.937
Columna #5,Untitled 000,0.793
NE Tubo 1,Untitled 000,0.129
NE Tubo 2,Untitled 000,0.051
NE Tubo 4,Untitled 000,0.051
NE Tubo 5,Untitled 000,0.184
NE Tubo 6,Untitled 000,0.032
NE Tubo 7,Untitled 000,0.412
Puntual Noroeste,Untitled 000,1.435
Barren Patios,Untitled 000,1.079
Tubo 3,Untitled 000,2.128
