Sample ID,Analyte Name,Reported Conc (Samp)
Celda # 11-A,Ag 328.07,0.009
Celda # 11-B,Ag 328.07,0.042
Celda # 11-C,Ag 328.07,0.026
Celda # 6-F2,Ag 328.07,0.105
Celda #5-9,Ag 328.07,0.013
Celda #(F1+F2),Ag 328.07,0.23
NE Tubo 1,Ag 328.07,0.256
NE Tubo 2,Ag 328.07,0.01
NE Tubo 4,Ag 328.07,0.099
NE Tubo 5,Ag 328.07,0.007
NE Tubo 6,Ag 328.07,0.006
NE Tubo 7,Ag 328.07,1.109
Puntual Noroeste,Ag 328.07,0.333
Barren Patios,Ag 328.07,0.124
Tubo 3,Ag 328.07,0.497
Especial 1,Ag 328.07,0.018
Especial 2,Ag 328.07,0.022
Especial 3,Ag 328.07,0.013
Especial 4,Ag 328.07,0.009
Especial 5,Ag 328.07,0.027
