"Analista",""
"Fecha de inicio","09/12/2025 09:19 a. m.  GMT: 09/12/2025 04:19 p. m."
"Hoja de trabajo","EXP000167_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"09/12/2025","09:46:36 a. m.","PATRON",0.9144,"","mg/L",0.7
"09/12/2025","09:46:46 a. m.","BLANCO",-0.0003,"","mg/L",">100"
"09/12/2025","09:46:56 a. m.","REAGENT BLANK",0.0000,"","mg/L",48.3
"09/12/2025","09:47:08 a. m.","EXP000167-001",0.1483,"","mg/L",1.3
"09/12/2025","09:47:16 a. m.","EXP000167-002",0.4013,"","mg/L",1.5
"09/12/2025","09:47:26 a. m.","EXP000167-003",1.0022,"","mg/L",1.3
"09/12/2025","09:47:46 a. m.","EXP000167-005",0.1987,"","mg/L",2.4
"09/12/2025","09:47:58 a. m.","EXP000167-006",0.1892,"","mg/L",0.6
"09/12/2025","09:48:26 a. m.","EXP000167-004",0.4591,"","mg/L",1.0
"09/12/2025","09:48:50 a. m.","EXP000167-007",0.0818,"","mg/L",2.0
"09/12/2025","09:48:58 a. m.","EXP000167-008",0.5573,"","mg/L",1.0
"09/12/2025","09:49:08 a. m.","EXP000167-009",1.6041,"","mg/L",1.4
"09/12/2025","09:49:18 a. m.","EXP000167-010",0.3810,"","mg/L",4.7
"09/12/2025","09:49:38 a. m.","EXP000167-012",0.6148,"","mg/L",1.1
"09/12/2025","09:49:48 a. m.","PATRON",0.9224,"","mg/L",1.0
"09/12/2025","09:50:00 a. m.","EXP000167-013",0.1739,"","mg/L",1.1
"09/12/2025","09:50:10 a. m.","EXP000167-014",0.1379,"","mg/L",1.9
"09/12/2025","09:50:40 a. m.","EXP000167-017",0.2116,"","mg/L",0.2
"09/12/2025","09:50:48 a. m.","EXP000167-018","OVER","R","mg/L",0.0
"09/12/2025","09:51:00 a. m.","PATRON",0.9250,"","mg/L",0.8
"09/12/2025","09:51:12 a. m.","EXP000167-019",0.9462,"","mg/L",0.2
"09/12/2025","09:51:22 a. m.","EXP000167-020",0.1496,"","mg/L",8.5
"09/12/2025","09:51:30 a. m.","EXP000167-021",0.0582,"","mg/L",2.5
"09/12/2025","09:51:40 a. m.","EXP000167-022",0.0054,"","mg/L",23.8
"09/12/2025","09:51:50 a. m.","EXP000167-023",0.0029,"","mg/L",29.9
"09/12/2025","09:51:58 a. m.","EXP000167-024",0.0068,"","mg/L",9.6
"09/12/2025","09:52:26 a. m.","EXP000167-015",0.1161,"","mg/L",2.9
"09/12/2025","09:52:36 a. m.","EXP000167-016",0.1136,"","mg/L",1.3
"09/12/2025","10:00:16 a. m.","PATRON",0.9201,"","mg/L",0.8
"09/12/2025","10:00:28 a. m.","EXP000167-011",0.4562,"","mg/L",0.5
"09/12/2025","10:00:28 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"09/12/2025","09:54:02 a. m.","EXP000167-018",3.2387,"","mg/L",0.4
"09/12/2025","09:54:02 a. m.","PATRON","","","mg/L",""
