Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.097
Cabeza puntual retorno,Au 242.80,0.096
Celda # 6-F2,Au 242.80,0.226
Celda #5-9,Au 242.80,0.047
Celda #(F1+F2),Au 242.80,0.098
NE Tubo 1,Au 242.80,0.023
NE Tubo 2,Au 242.80,0.182
NE Tubo 4,Au 242.80,0.079
NE Tubo 5,Au 242.80,0.056
NE Tubo 6,Au 242.80,0.023
NE Tubo 7,Au 242.80,0.026
Puntual Noroeste,Au 242.80,0.082
Especial 1,Au 242.80,0.054
Tubo 3,Au 242.80,0.06
Especial 2,Au 242.80,0.053
Especial 3,Au 242.80,0.009
Especial 4,Au 242.80,0.03
Especial 5,Au 242.80,0.048
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.003
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.002
Barren Patios,Au 242.80,0.012
