Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.637
Comp. Cola Columna,Untitled 000,0.319
Barren,Untitled 000,0.311
Cabeza puntual retorno,Untitled 000,0.625
Columna #1,Untitled 000,0.559
Columna #2,Untitled 000,0.523
Columna #3,Untitled 000,0.461
Columna #4,Untitled 000,0.404
Columna #5,Untitled 000,0.303
Celda # 11-A,Untitled 000,0.114
Celda # 11-B,Untitled 000,0.095
Celda # 11-C,Untitled 000,0.051
Celda #5-9,Untitled 000,0.04
Celda #(F1+F2),Untitled 000,0.638
NE Tubo 1,Untitled 000,-2
NE Tubo 2,Untitled 000,0.215
NE Tubo 4,Untitled 000,0.286
NE Tubo 5,Untitled 000,0.086
NE Tubo 6,Untitled 000,0.199
NE Tubo 7,Untitled 000,1.176
Puntual Noroeste,Untitled 000,-1
Barren Patios,Untitled 000,0.295
Tubo 3,Untitled 000,1.158
Especial 1,Untitled 000,0.076
Especial 2,Untitled 001,0.075
Especial 3,Untitled 002,0.872
Especial 4,Untitled 003,0.985
Especial 5,Untitled 004,-2
