Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.425
Comp. Cola Columna,Untitled 000,0.263
Barren,Untitled 000,0.257
Cabeza puntual retorno,Untitled 000,0.421
Celda # 11-A,Untitled 000,0.048
Celda # 11-B,Untitled 000,0.067
Celda # 11-C,Untitled 000,0.04
Celda # 6-F2,Untitled 000,0.426
Celda #5-9,Untitled 000,0.03
Celda #(F1+F2),Untitled 000,0.464
NE Tubo 1,Untitled 000,1.955
NE Tubo 2,Untitled 000,0.972
NE Tubo 4,Untitled 000,0.108
NE Tubo 5,Untitled 000,0.109
NE Tubo 6,Untitled 000,0.538
NE Tubo 7,Untitled 000,0.144
Puntual Noroeste,Untitled 000,0.356
Barren Patios,Untitled 000,0.274
Tubo 3,Untitled 000,0.098
Especial 1,Untitled 000,0.03
Especial 2,Untitled 000,0.031
Especial 3,Untitled 000,0.039
Especial 4,Untitled 000,0.045
Especial 5,Untitled 000,0.102
Especial 6,Untitled 000,0.062
