Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.338
Cabeza puntual retorno,Ag 328.07,0.343
Celda #(F1+F2),Ag 328.07,0.357
Puntual Noroeste,Ag 328.07,0.529
Tubo 3,Ag 328.07,0.615
NE Tubo 2,Ag 328.07,0.205
NE Tubo 4,Ag 328.07,0.69
Especial 1,Ag 328.07,0.019
Especial 2,Ag 328.07,0.03
Especial 3,Ag 328.07,0.022
Especial 4,Ag 328.07,0.022
Especial 5,Ag 328.07,0.029
Comp. Cola Columna,Ag 328.07,0.193
Barren,Ag 328.07,0.21
Barren Patios,Ag 328.07,0.202
NE Tubo 1,Ag 328.07,0.274
NE Tubo 5,Ag 328.07,0.033
NE Tubo 6,Ag 328.07,0.015
NE Tubo 7,Ag 328.07,0.542
Celda # 11-A,Ag 328.07,0.017
Celda # 11-B,Ag 328.07,0.388
Celda # 11-C,Ag 328.07,0.017
Celda # 6-F2,Ag 328.07,0.029
Celda #5-9,Ag 328.07,0.016
