Analista,,,,,,
Fecha de inicio,17/01/2026 02:44 a. m.  GMT: 17/01/2026 09:44 a. m.,,,,,
Hoja de trabajo,LC006174_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au (Llama),,,,,,
,,,,,,
17/01/2026,02:50:34 a. m.,PATRON,0.9241,,mg/L,0.8
17/01/2026,02:50:50 a. m.,BLANCO,0.0127,,mg/L,27.2
17/01/2026,02:51:02 a. m.,REAGENT BLANK,0,,mg/L,47.9
17/01/2026,02:51:18 a. m.,LC006174-001,0.1909,,mg/L,1
17/01/2026,02:51:32 a. m.,LC006174-002,0.1331,,mg/L,0.4
17/01/2026,02:51:48 a. m.,LC006174-003,0.0033,,mg/L,81.8
17/01/2026,02:51:58 a. m.,LC006174-004,OVER,R,mg/L,0
17/01/2026,02:52:12 a. m.,LC006174-005,0.1456,,mg/L,0.9
17/01/2026,02:52:26 a. m.,LC006174-006,0.4551,,mg/L,0.5
17/01/2026,02:52:50 a. m.,PATRON,0.8952,,mg/L,0.8
17/01/2026,02:53:04 a. m.,LC006174-007,0.1404,,mg/L,0.8
17/01/2026,02:53:18 a. m.,LC006174-008,0.0448,,mg/L,4.8
17/01/2026,02:53:32 a. m.,LC006174-009,0.0603,,mg/L,2.9
17/01/2026,02:53:48 a. m.,LC006174-010,0.0688,,mg/L,1.1
17/01/2026,02:54:02 a. m.,LC006174-011,0.0069,,mg/L,6.4
17/01/2026,02:54:16 a. m.,LC006174-012,0.0079,,mg/L,21.7
17/01/2026,02:54:30 a. m.,PATRON,0.8972,,mg/L,0.8
17/01/2026,02:54:44 a. m.,LC006174-013,0.1195,,mg/L,1.1
17/01/2026,02:54:58 a. m.,LC006174-014,0.0017,,mg/L,>100
17/01/2026,02:55:12 a. m.,LC006174-015,0.0942,,mg/L,0.4
17/01/2026,02:55:26 a. m.,PATRON,0.8891,,mg/L,0.5
17/01/2026,02:55:38 a. m.,BLANCO,0.0051,,mg/L,43.1
17/01/2026,02:55:48 a. m.,REAGENT BLANK,0,,mg/L,19.1
,,,,,,
Método: Au AU ALTO (Llama),,,,,,
,,,,,,
,,,,,,
17/01/2026,02:57:18 a. m.,LC006174-004,12.5428,,mg/L,0
