Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.093
Cabeza puntual retorno,Au 242.80,0.092
Celda # 6-F2,Au 242.80,0.101
Celda #5-9,Au 242.80,0.054
Celda #(F1+F2),Au 242.80,0.097
NE Tubo 2,Au 242.80,0.118
NE Tubo 4,Au 242.80,0.147
NE Tubo 5,Au 242.80,0.142
NE Tubo 6,Au 242.80,0.027
NE Tubo 7,Au 242.80,0.055
Puntual Noroeste,Au 242.80,0.1
Tubo 3,Au 242.80,0.078
Especial 1,Au 242.80,0.06
Especial 2,Au 242.80,0.053
Especial 3,Au 242.80,0.007
Especial 4,Au 242.80,0.014
Especial 5,Au 242.80,0.071
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.015
Celda # 11-A,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.003
NE Tubo 1,Au 242.80,0.009
Barren Patios,Au 242.80,0.009
