Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.344
Cabeza puntual retorno,Untitled 000,0.333
Celda #(F1+F2),Untitled 000,0.357
Puntual Noroeste,Untitled 000,0.414
Tubo 3,Untitled 000,0.162
Comp. Cola Columna,Untitled 000,0.205
Barren,Untitled 000,0.210
Celda # 11-A,Untitled 000,0.026
Celda # 11-B,Untitled 000,0.062
Celda # 11-C,Untitled 000,0.169
Celda #5-9,Untitled 000,1.040
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.185
NE Tubo 4,Untitled 000,0.922
NE Tubo 5,Untitled 000,0.479
NE Tubo 6,Untitled 000,0.806
NE Tubo 7,Untitled 000,0.396
Barren Patios,Untitled 000,0.227
Especial 1,Untitled 000,0.149
Especial 2,Untitled 000,1.118
Especial 3,Untitled 000,0.026
Especial 4,Untitled 000,0.034
Especial 5,Untitled 000,0.636
Columna #1,Untitled 000,0.327
Columna #2,Untitled 000,0.326
Columna #3,Untitled 000,0.315
Columna #4,Untitled 000,0.250
Columna #5,Untitled 000,0.196
