Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.328
Cabeza puntual retorno,Untitled 000,0.339
Celda #(F1+F2),Untitled 000,0.32
Puntual Noroeste,Untitled 000,0.26
Tubo 3,Untitled 000,0.402
NE Tubo 2,Untitled 000,0.883
NE Tubo 4,Untitled 000,0.045
Especial 1,Untitled 000,0.269
Especial 2,Untitled 000,0.053
Especial 3,Untitled 000,0.03
Especial 4,Untitled 000,0.029
Especial 5,Untitled 000,0.714
Comp. Cola Columna,Untitled 000,0.183
Barren,Untitled 000,0.198
Barren Patios,Untitled 000,0.194
NE Tubo 1,Untitled 000,0.016
NE Tubo 5,Untitled 000,0.013
NE Tubo 6,Untitled 000,0.013
NE Tubo 7,Untitled 000,0.108
Celda # 11-A,Untitled 000,0.122
Celda # 11-B,Untitled 000,0.258
Celda # 11-C,Untitled 000,0.19
Celda # 6-F2,Untitled 000,0.411
Celda #5-9,Untitled 000,0.107
