"Analista",""
"Fecha de inicio","9/6/2023 1:52 AM  GMT: 9/6/2023 8:52 AM"
"Hoja de trabajo","LC001150_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"9/6/2023","1:59:56 AM","PATRON",0.9099,"","mg/L"
"9/6/2023","2:00:16 AM","BLANCO",0.0276,"","mg/L"
"9/6/2023","2:00:26 AM","BLANCO REACTIVO REAG",0.0057,"","mg/L"
"9/6/2023","2:00:48 AM","LC001150-001",0.6861,"","mg/L"
"9/6/2023","2:01:04 AM","LC001150-002",0.0176,"","mg/L"
"9/6/2023","2:01:22 AM","LC001150-003",0.3866,"","mg/L"
"9/6/2023","2:01:36 AM","LC001150-004",0.4366,"","mg/L"
"9/6/2023","2:01:50 AM","LC001150-005","OVER","R","mg/L"
"9/6/2023","2:02:26 AM","LC001150-006",0.9533,"","mg/L"
"9/6/2023","2:04:22 AM","PATRON",0.8893,"","mg/L"
"9/6/2023","2:04:38 AM","LC001150-007","OVER","R","mg/L"
"9/6/2023","2:04:56 AM","LC001150-008",0.8902,"","mg/L"
"9/6/2023","2:05:14 AM","LC001150-009",0.7288,"","mg/L"
"9/6/2023","2:05:56 AM","LC001150-010",-0.0090,"","mg/L"
"9/6/2023","2:06:08 AM","LC001150-011","OVER","R","mg/L"
"9/6/2023","2:06:26 AM","LC001150-012",0.0057,"","mg/L"
"9/6/2023","2:06:38 AM","PATRON",0.9197,"","mg/L"
"9/6/2023","2:06:56 AM","LC001150-013",0.1475,"","mg/L"
"9/6/2023","2:07:14 AM","LC001150-014",0.9559,"","mg/L"
"9/6/2023","2:07:30 AM","LC001150-015",0.6161,"","mg/L"
"9/6/2023","2:07:48 AM","LC001150-016",0.8205,"","mg/L"
"9/6/2023","2:08:06 AM","LC001150-017",1.0911,"","mg/L"
"9/6/2023","2:08:20 AM","LC001150-018","OVER","R","mg/L"
"9/6/2023","2:08:58 AM","PATRON",0.9232,"","mg/L"
"9/6/2023","2:09:16 AM","LC001150-019",1.1567,"","mg/L"
"9/6/2023","2:09:34 AM","LC001150-020",0.3430,"","mg/L"
"9/6/2023","2:09:50 AM","LC001150-021",0.5008,"","mg/L"
"9/6/2023","2:10:08 AM","LC001150-022",0.0507,"","mg/L"
"9/6/2023","2:10:28 AM","LC001150-023",0.0437,"","mg/L"
"9/6/2023","2:10:46 AM","LC001150-024",0.0144,"","mg/L"
"9/6/2023","2:12:18 AM","PATRON",0.9081,"","mg/L"
"9/6/2023","2:12:38 AM","LC001150-025",0.0333,"","mg/L"
"9/6/2023","2:12:56 AM","PATRON",0.8806,"","mg/L"
"9/6/2023","2:13:18 AM","BLANCO",0.0396,"","mg/L"
"9/6/2023","2:13:28 AM","BLANCO REACTIVO REAG",0.0157,"","mg/L"
"9/6/2023","2:13:28 AM","ESP SE-PLT-AL12-486675","","","mg/L"

"Método: Au AU ALTO (Llama)"


"9/6/2023","2:16:58 AM","LC001150-005",2.2231,"","mg/L"
"9/6/2023","2:17:18 AM","LC001150-007",3.2633,"","mg/L"
"9/6/2023","2:17:38 AM","LC001150-011",1.8850,"","mg/L"
"9/6/2023","2:17:58 AM","LC001150-018",9.6827,"","mg/L"
