"Analista","JCAN"
"Fecha de inicio","02:11 p. m. 04/02/2023"
"Hoja de trabajo","Sa000235_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0219,"","mg/L",0.8,0.1391,-0.0006,0.1391,0.1381,0.1403
"Ag","BLANCO",-0.0017,"","mg/L",">100",-0.0002,-0.0051,-0.0008,0.0003,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",16.3,0.0029,-0.0032,0.0029,0.0024,0.0034
"Ag","SA000235-001",3.7591,"","mg/L",2.8,0.0208,-0.0033,0.0210,0.0202,0.0213
"Ag","SA000235-002",1.8208,"","mg/L",4.3,0.0101,-0.0040,0.0100,0.0097,0.0106
"Ag","SA000235-003",0.9728,"","mg/L",16.7,0.0054,-0.0028,0.0063,0.0045,0.0053
"Ag","SA000235-004",2.6469,"","mg/L",3.8,0.0147,-0.0024,0.0145,0.0153,0.0142
"Ag","SA000235-005",2.0062,"","mg/L",2.0,0.0111,-0.0020,0.0110,0.0114,0.0109
"Ag","PATRON",0.9829,"","mg/L",0.5,0.1339,-0.0051,0.1331,0.1343,0.1344
"Ag","SA000235-006",2.5288,"","mg/L",3.6,0.0140,-0.0022,0.0143,0.0142,0.0134
"Ag","SA000235-007",4.3522,"","mg/L",1.7,0.0241,-0.0040,0.0236,0.0244,0.0242
"Ag","SA000235-008",1.3401,"","mg/L",3.7,0.0074,-0.0014,0.0077,0.0075,0.0071
"Ag","SA000235-009",7.1523,"","mg/L",1.0,0.0396,-0.0029,0.0392,0.0396,0.0400
"Ag","SA000235-010",7.1828,"","mg/L",0.7,0.0397,-0.0029,0.0395,0.0400,0.0397
"Ag","PATRON",1.0132,"","mg/L",0.8,0.1323,-0.0003,0.1333,0.1325,0.1312
"Ag","BLANCO",-0.0049,"","mg/L",54.9,-0.0007,-0.0004,-0.0009,-0.0003,-0.0008
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0003,-0.0010,0.0007,-0.0004,0.0007
"Ag","SA000235-011",3.3378,"","mg/L",0.5,0.0177,0.0018,0.0177,0.0176,0.0177
"Ag","SA000235-012",2.0841,"","mg/L",7.8,0.0110,0.0018,0.0113,0.0117,0.0101
"Ag","SA000235-013",2.1002,"","mg/L",3.9,0.0111,0.0020,0.0106,0.0114,0.0113
"Ag","SA000235-014",2.2405,"","mg/L",2.7,0.0119,0.0021,0.0120,0.0121,0.0115
"Ag","SA000235-015",1.8250,"","mg/L",7.9,0.0097,0.0023,0.0104,0.0089,0.0096
"Ag","PATRON",0.9977,"","mg/L",1.0,0.1303,-0.0011,0.1310,0.1288,0.1312
"Ag","SA000235-016",1.7363,"","mg/L",4.7,0.0092,0.0034,0.0093,0.0096,0.0087
"Ag","SA000235-017",74.8079,"","mg/L",1.1,0.3587,0.0089,0.3565,0.3564,0.3633
"Ag","SA000235-018",4.0593,"","mg/L",1.9,0.0215,0.0014,0.0218,0.0210,0.0215
"Ag","SA000235-019",2.3018,"","mg/L",2.8,0.0122,0.0016,0.0125,0.0118,0.0122
"Ag","SA000235-020",1.2067,"","mg/L",8.1,0.0064,0.0002,0.0070,0.0060,0.0062
"Ag","PATRON",0.9941,"","mg/L",1.4,0.1299,-0.0008,0.1320,0.1290,0.1286
"Ag","BLANCO",-0.0024,"","mg/L",25.3,-0.0003,-0.0019,-0.0003,-0.0003,-0.0004
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",31.4,-0.0003,-0.0010,-0.0003,-0.0003,-0.0005
"Ag","SA000235-021",3.3712,"","mg/L",4.9,0.0178,0.0023,0.0178,0.0170,0.0187
"Ag","SA000235-022",7.0186,"","mg/L",0.9,0.0371,0.0033,0.0374,0.0367,0.0373
"Ag","SA000235-023",3.5813,"","mg/L",2.6,0.0189,0.0018,0.0188,0.0185,0.0195
"Ag","SA000235-024",10.8038,"","mg/L",1.2,0.0571,0.0030,0.0563,0.0576,0.0573
"Ag","SA000235-025",-0.1526,"","mg/L",38.2,-0.0008,0.0002,-0.0010,-0.0010,-0.0005
"Ag","PATRON",1.0092,"","mg/L",1.0,0.1318,-0.0001,0.1311,0.1333,0.1310
"Ag","SA000235-026",5.2535,"","mg/L",2.9,0.0278,0.0026,0.0281,0.0285,0.0269
"Ag","SA000235-027",-0.1708,"","mg/L",3.9,-0.0009,-0.0005,-0.0009,-0.0009,-0.0009
"Ag","SA000235-028",26.3895,"","mg/L",0.9,0.1377,0.0089,0.1389,0.1378,0.1364
"Ag","SA000235-029",14.6768,"","mg/L",1.0,0.0774,0.0018,0.0769,0.0782,0.0769
"Ag","SA000235-030",2.5151,"","mg/L",1.3,0.0133,0.0032,0.0135,0.0131,0.0133
"Ag","PATRON",0.9899,"","mg/L",0.8,0.1293,0.0000,0.1304,0.1291,0.1284
"Ag","BLANCO",-0.0074,"","mg/L",17.2,-0.0010,-0.0010,-0.0011,-0.0010,-0.0008
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",44.5,-0.0010,-0.0013,-0.0015,-0.0007,-0.0008
"Ag","SA000235-031",5.9697,"","mg/L",2.4,0.0316,0.0027,0.0307,0.0321,0.0319
"Ag","SA000235-032",3.8521,"","mg/L",1.4,0.0204,0.0014,0.0207,0.0203,0.0201
"Ag","PATRON",0.9923,"","mg/L",0.2,0.1297,0.0004,0.1298,0.1293,0.1299
