Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.469
Comp. Cola Columna,Untitled 000,0.386
Barren,Untitled 000,0.358
Cabeza puntual retorno,Untitled 000,0.457
Celda # 11-A,Untitled 000,0.102
Celda # 11-B,Untitled 000,0.066
Celda # 11-C,Untitled 000,0.058
Celda # 6-F2,Untitled 000,1.095
Celda #5-9,Untitled 000,0.44
Celda #(F1+F2),Untitled 000,0.543
NE Tubo 1,Untitled 000,0.057
NE Tubo 2,Untitled 000,0.754
NE Tubo 4,Untitled 000,0.433
NE Tubo 5,Untitled 000,0.182
NE Tubo 6,Untitled 000,0.126
NE Tubo 7,Untitled 000,0.234
Puntual Noroeste,Untitled 000,0.526
Barren Patios,Untitled 000,0.432
Tubo 3,Untitled 000,0.765
Especial 1,Untitled 000,0.079
Especial 2,Untitled 000,0.069
Especial 3,Untitled 000,0.089
Especial 4,Untitled 000,0.105
Especial 5,Untitled 000,0.084
Especial 6,Untitled 000,0.028
