Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.109
Cabeza puntual retorno,Au 242.80,0.112
Celda #(F1+F2),Au 242.80,0.114
Puntual Noroeste,Au 242.80,0.103
Tubo 3,Au 242.80,0.126
NE Tubo 2,Au 242.80,0.095
NE Tubo 4,Au 242.80,0.023
Especial 1,Au 242.80,0.149
Especial 2,Au 242.80,0.063
Especial 3,Au 242.80,0.024
Especial 4,Au 242.80,0.022
Especial 5,Au 242.80,0.06
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.014
Barren Patios,Au 242.80,0.013
NE Tubo 1,Au 242.80,0.34
NE Tubo 5,Au 242.80,0.015
NE Tubo 6,Au 242.80,0.014
NE Tubo 7,Au 242.80,0.08
Celda # 11-A,Au 242.80,0.032
Celda # 11-B,Au 242.80,0.023
Celda # 11-C,Au 242.80,0.021
Celda # 6-F2,Au 242.80,0.178
Celda #5-9,Au 242.80,0.058
