Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.103
Cabeza puntual retorno,Au 242.80,0.105
Celda #(F1+F2),Au 242.80,0.102
Puntual Noroeste,Au 242.80,0.098
Barren Patios,Au 242.80,0.016
Tubo 3,Au 242.80,0.156
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.013
Celda # 11-A,Au 242.80,0.095
Celda # 11-B,Au 242.80,0.038
Celda # 11-C,Au 242.80,0.018
Celda #5-9,Au 242.80,0.059
NE Tubo 1,Au 242.80,0.01
NE Tubo 2,Au 242.80,0.066
NE Tubo 4,Au 242.80,0.081
NE Tubo 5,Au 242.80,0.025
NE Tubo 6,Au 242.80,0.026
NE Tubo 7,Au 242.80,0.076
Especial 1,Au 242.80,0.105
Especial 2,Au 242.80,0.034
Especial 3,Au 242.80,0.014
Especial 4,Au 242.80,0.019
Especial 5,Au 242.80,0.045
Columna #1,Au 242.80,0.073
Columna #2,Au 242.80,0.057
Columna #3,Au 242.80,0.035
Columna #4,Au 242.80,0.022
