Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.38
Cabeza puntual retorno,Untitled 000,0.387
Celda #(F1+F2),Untitled 000,0.449
Puntual Noroeste,Untitled 000,0.337
Tubo 3,Untitled 000,0.756
NE Tubo 2,Untitled 000,0.167
NE Tubo 4,Untitled 000,0.032
Especial 1,Untitled 000,0.338
Especial 2,Untitled 000,0.086
Especial 3,Untitled 000,0.032
Especial 4,Untitled 000,0.033
Especial 5,Untitled 000,0.212
Columna #1,Untitled 000,0.357
Columna #2,Untitled 000,0.325
Columna #3,Untitled 000,0.298
Columna #4,Untitled 000,0.261
Columna #5,Untitled 000,0.202
Comp. Cola Columna,Untitled 000,0.224
Barren,Untitled 000,0.252
Barren Patios,Untitled 000,0.214
NE Tubo 1,Untitled 000,0.022
NE Tubo 5,Untitled 000,0.021
NE Tubo 6,Untitled 000,0.023
NE Tubo 7,Untitled 000,0.078
Celda # 11-A,Untitled 000,0.173
Celda # 11-B,Untitled 000,0.03
Celda # 11-C,Untitled 000,0.04
Celda #5-9,Untitled 000,0.139
