Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.151
Cabeza puntual retorno,Au 242.80,0.148
Celda #(F1+F2),Au 242.80,0.152
Puntual Noroeste,Au 242.80,0.165
Barren Patios,Au 242.80,0.019
Tubo 3,Au 242.80,0.193
Comp. Cola Columna,Au 242.80,0.017
Barren,Au 242.80,0.022
Celda # 11-A,Au 242.80,0.111
Celda # 11-B,Au 242.80,0.02
Celda # 11-C,Au 242.80,0.009
Celda #5-9,Au 242.80,0.023
NE Tubo 1,Au 242.80,0.006
NE Tubo 2,Au 242.80,0.167
NE Tubo 4,Au 242.80,0.131
NE Tubo 5,Au 242.80,0.131
NE Tubo 6,Au 242.80,0.207
Especial 7,Au 242.80,0.044
Especial 1,Au 242.80,0.018
Especial 2,Au 242.80,0.048
Especial 3,Au 242.80,0.216
Especial 4,Au 242.80,0.191
Especial 5,Au 242.80,0.046
Columna #1,Au 242.80,0.097
Columna #2,Au 242.80,0.065
Columna #3,Au 242.80,0.041
Columna #4,Au 242.80,0.027
Columna #5,Au 242.80,0.018
