Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.783
Columna #2,Untitled 000,0.789
Columna #3,Untitled 000,0.792
Columna #4,Untitled 000,0.790
Columna #5,Untitled 000,0.742
Comp. Cabeza Columna,Untitled 000,0.811
Comp. Cola Columna,Untitled 000,0.667
Barren,Untitled 000,0.730
Cabeza puntual retorno,Untitled 000,0.822
Celda # 11-A,Untitled 000,1.066
Celda # 11-B,Untitled 000,0.047
Celda # 11-C,Untitled 000,0.028
Celda #5-9,Untitled 000,1.064
Celda #(F1+F2),Untitled 000,0.708
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.448
NE Tubo 4,Untitled 000,0.229
NE Tubo 5,Untitled 000,0.043
NE Tubo 6,Untitled 000,0.027
NE Tubo 7,Untitled 000,0.319
Puntual Noroeste,Untitled 000,0.633
Barren Patios,Untitled 000,0.627
Tubo 3,Untitled 000,0.819
Especial 1,Untitled 000,2.557
Especial 2,Untitled 000,0.289
Especial 3,Untitled 000,0.035
Especial 4,Untitled 000,0.036
Especial 5,Untitled 000,0.355
