Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.456
Cabeza puntual retorno,Ag 328.07,0.467
Celda #(F1+F2),Ag 328.07,0.511
Puntual Noroeste,Ag 328.07,0.208
Tubo 3,Ag 328.07,0.051
Comp. Cola Columna,Ag 328.07,0.224
Barren,Ag 328.07,0.236
Celda # 11-A,Ag 328.07,0.056
Celda # 11-B,Ag 328.07,0.214
Celda # 11-C,Ag 328.07,0.070
Celda # 6-F2,Ag 328.07,1.545
Celda #5-9,Ag 328.07,0.127
NE Tubo 1,Ag 328.07,23.00
NE Tubo 2,Ag 328.07,0.472
NE Tubo 4,Ag 328.07,0.085
NE Tubo 5,Ag 328.07,0.084
NE Tubo 6,Ag 328.07,0.069
NE Tubo 7,Ag 328.07,0.139
Barren Patios,Ag 328.07,0.305
Especial 1,Ag 328.07,0.461
Especial 2,Ag 328.07,0.079
Especial 3,Ag 328.07,0.059
Especial 4,Ag 328.07,0.049
Especial 5,Ag 328.07,0.328
